FECHA	HORA	PM2.5	SO2	NO	NO2	PM10	NOx	O3
28/06/2023	14	8	3	1	4	10	5	98
28/06/2023	15	8	3	1	4	9	5	94
28/06/2023	16	8	3	1	4	10	5	103
28/06/2023	17	9	3	1	4	10	5	111
28/06/2023	18	9	3	1	4	10	5	92
28/06/2023	19	9	3	1	4	11	5	99
28/06/2023	20	9	3	1	4	11	5	96
28/06/2023	21	9	3	1	4	10	5	92
28/06/2023	22	9	3	1	5	11	6	95
28/06/2023	23	9	3	1	5	10	6	
29/06/2023	00	9	3	1	4	11	5	68
29/06/2023	01	10	3	1	4	11	5	72
29/06/2023	02	10	3	1	4	13	5	76
29/06/2023	03	14	3	1	4	19	5	38
29/06/2023	04	15	3	1	4	18	5	19
29/06/2023	05	12	3	1	4	15	5	34
29/06/2023	06	15	3	1	15	21	16	21
29/06/2023	07	13	3	1	14	19	15	37
29/06/2023	08	13	3	1	11	20	13	60
29/06/2023	09	12	3	1	6	14	7	87
29/06/2023	10	10	3	1	4	12	5	95
29/06/2023	11	9	3	1	4	11	5	91
29/06/2023	12	10	3	1	4	13	5	94
29/06/2023	13	11	3	1	4	13	5	102
29/06/2023	14	10	3	1	4	12	5	101
29/06/2023	15	8	3	1	4	10	5	95
29/06/2023	16	8	3	1	4	10	5	90
29/06/2023	17	7	3	1	4	9	5	93
29/06/2023	18	7	3	1	4	9	5	103
29/06/2023	19	8	3	1	4	10	5	94
29/06/2023	20	9	3	1	4	11	5	92
29/06/2023	21	10	3	1	4	12	5	79
29/06/2023	22	10	3	1	8	12	9	72
29/06/2023	23	10	3	1	4	13	5	82
30/06/2023	00	11	3	1	4	16	5	70
30/06/2023	01	11	3	1	5	13	6	66
30/06/2023	02	10	3	1	4	14	5	47
30/06/2023	03	11	3	1	4	15	5	56
30/06/2023	04	11	3	1	4	14	5	63
30/06/2023	05	10	4	1	4	12	5	57
30/06/2023	06	10	4	1	6	13	6	49
30/06/2023	07	10	4	1	5	12	6	48
30/06/2023	08	9	5	1	4	12	5	53
30/06/2023	09	9	5	1	4	12	5	61
30/06/2023	10	8	4	1	4	11	4	77
30/06/2023	11	8	4	1	4	10	4	80
30/06/2023	12	6	3	1	4	9	5	65
30/06/2023	13	5	3	1	4	8	5	65
30/06/2023	14	4	3	1	4	6	5	63
30/06/2023	15	4	3	1	4	7	5	73
30/06/2023	16	6	3	1	4	8	5	76
30/06/2023	17	7	3	1	6	9	7	81
30/06/2023	18	6	3	1	8	8	9	69
30/06/2023	19	6	3	1	7	8	8	67
30/06/2023	20	6	3	1	10	8	11	64
30/06/2023	21	6	3	1	12	9	14	58
30/06/2023	22	6	3	1	4	9	5	72
30/06/2023	23	7	3	1	6	9	7	56
01/07/2023	00	7	3	1	7	10	9	55
01/07/2023	01	10	3	5	11	14	18	38
01/07/2023	02	10	3	1	16	14	17	27
01/07/2023	03	13	3	1	7	19	8	40
01/07/2023	04	13	4	1	8	18	9	25
01/07/2023	05	9	3	1	5	12	7	26
01/07/2023	06	9	4	1	5	14	6	30
01/07/2023	07	9	4	1	4	13	5	37
01/07/2023	08	7	4	1	4	12	5	58
01/07/2023	09	8	4	1	4	12	5	64
01/07/2023	10	8	4	2	14	11	17	61
01/07/2023	11	8	4	3	13	10	17	68
01/07/2023	12	7	3	1	4	10	5	101
01/07/2023	13	7	3	1	4	10	5	75
01/07/2023	14	6	3	1	4	8	5	71
01/07/2023	15	6	3	1	4	8	5	77
01/07/2023	16	6	3	1	4	8	5	79
01/07/2023	17	7	3	1	5	9	6	75
01/07/2023	18	8	3	1	4	10	5	85
01/07/2023	19	8	3	1	5	11	6	80
01/07/2023	20	9	3	1	4	10	5	93
01/07/2023	21	9	3	1	4	11	5	95
01/07/2023	22	10	3	1	4	12	5	81
01/07/2023	23	11	3	1	4	13	5	68
02/07/2023	00	12	3	1	8	14	9	44
02/07/2023	01	11	3	1	4	13	5	47
02/07/2023	02	10	3	1	4	12	5	51
02/07/2023	03	10	3	1	4	13	5	45
02/07/2023	04	10	3	1	4	12	5	47
02/07/2023	05	10	3	1	4	12	4	42
02/07/2023	06	9	4	1	4	11	5	42
02/07/2023	07	8	3	1	4	11	5	42
02/07/2023	08	8	4	1	4	11	5	53
02/07/2023	09	8	3	1	4	11	5	72
02/07/2023	10	14	4	24	43	17	80	34
02/07/2023	11	9	3	1	5	11	6	84
02/07/2023	12	9	3	1	4	11	4	92
02/07/2023	13	10	3	1	4	11	5	122
02/07/2023	14	7	3	1	4	8	5	80
02/07/2023	15	8	3	1	4	10	5	120
02/07/2023	16	8	3	1	4	10	5	91
02/07/2023	17	8	3	1	4	10	5	71
02/07/2023	18	7	3	1	4	9	5	75
02/07/2023	19	7	3	1	4	10	5	78
02/07/2023	20	7	3	1	3	10	4	79
02/07/2023	21	8	3	1	4	10	5	73
02/07/2023	22	9	3	1	5	11	6	55
02/07/2023	23	9	3	1	7	11	8	51
03/07/2023	00	8	3	1	6	11	8	57
03/07/2023	01	8	3	1	4	9	5	74
03/07/2023	02	8	3	1	4	10	5	73
03/07/2023	03	9	3	1	4	12	5	52
03/07/2023	04	10	3	1	4	13	5	37
03/07/2023	05	11	3	1	7	13	8	26
03/07/2023	06	14	4	1	13	18	14	35
03/07/2023	07	12	4	1	13	16	14	50
03/07/2023	08	7	3	1	4	9	5	77
03/07/2023	09	7	3	1	3	9	5	83
03/07/2023	10	7	4	1	4	9	5	79
03/07/2023	11	7	3	1	4	9	5	
03/07/2023	12	9	3	1	4	14	5	70
03/07/2023	13	13	3	1	4	34	5	78
03/07/2023	14	8	3	1	4	16	5	62
03/07/2023	15	7	3	1	4	10	5	71
03/07/2023	16	9	3	1	4	13	5	69
03/07/2023	17	9	3	1	4	10	5	
03/07/2023	18	10	3	1	4	12	4	63
03/07/2023	19	9	3	1	4	10	5	46
03/07/2023	20	10	3	1	5	12	5	45
03/07/2023	21	11	3	1	5	12	6	42
03/07/2023	22	11	3	1	9	12	10	29
03/07/2023	23	10	3	1	5	11	6	31
04/07/2023	00	9	3	2	4	10	6	31
04/07/2023	01	9	3	1	3	10	4	32
04/07/2023	02	8	3	1	4	9	5	31
04/07/2023	03	8	3	1	4	10	5	30
04/07/2023	04	8	3	1	4	10	4	31
04/07/2023	05	9	3	1	9	11	10	18
04/07/2023	06	10	3	3	15	12	19	23
04/07/2023	07	9	3	1	12	11	13	30
04/07/2023	08	9	3	6	18	11	27	31
04/07/2023	09	9	3	1	5	11	7	52
04/07/2023	10	9	3	1	4	12	5	63
04/07/2023	11	10	3	1	3	12	5	71
04/07/2023	12	8	3	1	4	10	4	80
04/07/2023	13	6	3	1	4	8	4	75
04/07/2023	14	6	3	1	4	7	5	
04/07/2023	15	6	3	1	4	7	5	81
04/07/2023	16	5	3	1	4	6	4	
04/07/2023	17	4	3	1	4	6	4	55
04/07/2023	18	5	3	1	3	6	4	61
04/07/2023	19	5	3	1	4	6	4	51
04/07/2023	20	5	3	1	3	6	4	57
04/07/2023	21	5	3	1	4	7	4	54
04/07/2023	22	5	3	1	7	7	8	47
04/07/2023	23	5	3	1	7	6	8	49
05/07/2023	00	5	3	1	4	7	5	44
05/07/2023	01	7	3	1	4	9	5	42
05/07/2023	02	8	3	1	4	9	5	32
05/07/2023	03	9	3	1	4	10	5	24
05/07/2023	04	10	3	1	4	12	5	19
05/07/2023	05	12	3	1	4	13	5	18
05/07/2023	06	12	3	1	9	14	10	16
05/07/2023	07	13	3	4	12	15	18	32
05/07/2023	08	12	3	1	4	14	5	40
05/07/2023	09	11	3	1	4	12	5	41
05/07/2023	10	6	3	1	3	7	5	68
05/07/2023	11	5	3	1	3	6	4	66
05/07/2023	12	5	3	1	3	7	4	62
05/07/2023	13	5	3	1	4	7	4	66
05/07/2023	14	5	3	1	4	6	4	71
05/07/2023	15	4	3	1	3	6	4	66
05/07/2023	16	4	3	1	4	5	4	63
05/07/2023	17	4	3	1	3	5	4	68
05/07/2023	18	4	3	1	3	6	4	67
05/07/2023	19	4	3	1	4	6	4	67
05/07/2023	20	5	3	1	3	6	4	69
05/07/2023	21	5	3	1	5	6	6	62
05/07/2023	22	5	3	1	5	6	6	57
05/07/2023	23	6	3	1	4	7	4	51
06/07/2023	00	8	3	1	4	10	4	
06/07/2023	01	10	3	1	4	11	5	40
06/07/2023	02	10	3	1	3	12	4	48
06/07/2023	03	10	3	1	3	11	4	37
06/07/2023	04	9	3	1	3	10	4	31
06/07/2023	05	9	3	1	3	10	4	34
06/07/2023	06	9	3	1	4	11	5	32
06/07/2023	07	10	3	1	7	12	8	33
06/07/2023	08	9	3	1	7	11	8	43
06/07/2023	09	8	3	1	4	12	4	69
06/07/2023	10	7	3	1	3	10	4	65
06/07/2023	11	7	3	1	3	9	4	67
06/07/2023	12	6	3	1	3	8	4	63
06/07/2023	13	5	3	1	4	6	4	53
06/07/2023	14	4	3	1	3	6	4	57
06/07/2023	15	4	3	1	3	6	4	62
06/07/2023	16	5	3	1	3	6	4	57
06/07/2023	17	5	3	1	3	6	4	62
06/07/2023	18	5	3	1	3	6	4	67
06/07/2023	19	5	3	1	3	6	4	74
06/07/2023	20	6	3	1	4	7	4	75
06/07/2023	21	6	3	1	3	7	4	68
06/07/2023	22	6	3	1	5	7	5	62
06/07/2023	23	6	3	1	3	7	4	66
07/07/2023	00	6	3	1	3	7	4	56
07/07/2023	01	6	3	1	3	7	4	55
07/07/2023	02	8	3	1	4	9	5	39
07/07/2023	03	7	3	1	3	8	4	40
07/07/2023	04	8	3	1	3	9	4	34
07/07/2023	05	10	3	1	7	11	7	29
07/07/2023	06	11	4	1	9	13	10	27
07/07/2023	07	12	3	1	11	14	12	17
07/07/2023	08	16	4	1	16	19	17	21
07/07/2023	09	14				18		
07/07/2023	10	5				7		
07/07/2023	11	3	3	1	4	4	5	60
07/07/2023	12	3	3	1	3	4	4	74
07/07/2023	13	3	3	1	4	4	4	81
07/07/2023	14	3	3	1	3	4	4	79
07/07/2023	15	3	3	1	3	3	4	78
07/07/2023	16	3	3	1	3	3	4	85
07/07/2023	17	3	3	1	4	4	4	93
07/07/2023	18	4	3	1	4	5	4	93
07/07/2023	19	6	3	1	4	7	4	81
07/07/2023	20	6	3	1	4	7	4	79
07/07/2023	21	6	3	1	4	7	5	71
07/07/2023	22	6	3	1	4	8	4	74
07/07/2023	23	7	3	1	3	8	4	66
08/07/2023	00	8	3	1	4	9	4	61
08/07/2023	01	8	3	1	3	9	4	43
08/07/2023	02	8	3	1	4	10	5	35
08/07/2023	03	10	3	1	4	13	5	38
08/07/2023	04	11	3	1	5	13	6	23
08/07/2023	05	10	3	1	3	12	4	21
08/07/2023	06	10	3	1	4	12	4	23
08/07/2023	07	10	3	1	4	12	5	
08/07/2023	08	10	3	1	9	12	11	42
08/07/2023	09	9	3	1	6	11	6	57
08/07/2023	10	8	3	1	6	11	7	77
08/07/2023	11	9	3	1	3	11	4	91
08/07/2023	12	9	3	1	3	11	4	100
08/07/2023	13	9	4	1	3	11	4	113
08/07/2023	14	8	3	1	3	10	4	109
08/07/2023	15	8	3	1	3	10	4	109
08/07/2023	16	8	3	1	3	10	4	96
08/07/2023	17	8	3	1	3	10	4	86
08/07/2023	18	8	3	1	3	10	4	83
08/07/2023	19	8	3	1	3	10	4	83
08/07/2023	20	9	3	1	3	10	4	85
08/07/2023	21	9	3	1	3	10	4	78
08/07/2023	22	9	3	1	3	11	4	82
08/07/2023	23	8	3	1	3	10	4	88
09/07/2023	00	9	3	1	3	11	4	78
09/07/2023	01	12	3	1	3	14	4	56
09/07/2023	02	11	3	1	3	13	4	49
09/07/2023	03	12	3	1	3	14	4	47
09/07/2023	04	14	3	1	3	16	4	49
09/07/2023	05	14	3	1	3	16	4	35
09/07/2023	06	15	3	1	4	18	4	23
09/07/2023	07	14	3	1	3	16	4	39
09/07/2023	08	14	3	1	3	16	4	52
09/07/2023	09	13	3	1	3	15	4	71
09/07/2023	10	14	3	1	3	16	4	78
09/07/2023	11	14	3	1	3	16	4	92
09/07/2023	12	13	3	1	3	16	4	105
09/07/2023	13	10	3	1	3	12	4	93
09/07/2023	14	9	3	1	3	11	4	88
09/07/2023	15	7	3	1	3	9	4	84
09/07/2023	16	8	3	1	3	10	4	88
09/07/2023	17	8	3	1	3	10	4	99
09/07/2023	18	9	3	1	3	10	4	98
09/07/2023	19	9	3	1	3	11	4	106
09/07/2023	20	10	3	1	3	11	4	114
09/07/2023	21	9	3	1	3	11	4	112
09/07/2023	22	8	3	1	3	10	4	94
09/07/2023	23	8	3	1	3	10	4	79
10/07/2023	00	8	3	1	3	10	4	74
10/07/2023	01	9	3	1	3	11	4	46
10/07/2023	02	10	3	1	3	12	4	45
10/07/2023	03	12	3	1	3	14	4	32
10/07/2023	04	12	3	1	3	15	4	39
10/07/2023	05	12	3	1	3	14	4	37
10/07/2023	06	12	3	1	7	14	8	49
10/07/2023	07	11	3	1	8	13	8	55
10/07/2023	08	12	3	1	7	15	8	52
10/07/2023	09	10	3	1	3	13	4	81
10/07/2023	10	10	3	1	3	14	4	85
10/07/2023	11	10	3	1	3	14	4	69
10/07/2023	12	11	3	1	3	16	4	59
10/07/2023	13	10	3	1	3	16	4	60
10/07/2023	14	10	3	1	3	14	4	63
10/07/2023	15	11	3	1	3	14	4	65
10/07/2023	16	10	3	1	3	14	4	63
10/07/2023	17	10	3	1	3	14	4	66
10/07/2023	18	11	3	1	3	14	4	68
10/07/2023	19	11	3	1	3	15	4	71
10/07/2023	20	12	3	1	3	15	4	65
10/07/2023	21	12	3	1	3	15	4	62
10/07/2023	22	12	3	1	3	15	4	73
10/07/2023	23	12	3	1	3	14	4	63
11/07/2023	00	12	3	1	3	15	4	52
11/07/2023	01	13	3	1	3	17	4	39
11/07/2023	02	13	3	1	3	15	4	46
11/07/2023	03	15	3	1	3	18	4	40
11/07/2023	04	16	3	1	3	19	4	31
11/07/2023	05	16	3	1	3	19	4	29
11/07/2023	06	19	3	1	10	22	10	11
11/07/2023	07	18	3	1	12	23	13	17
11/07/2023	08	16	3	1	11	22	12	28
11/07/2023	09	16	3	3	12	22	15	38
11/07/2023	10	16	3	1	3	21	3	61
11/07/2023	11	16	3	1	3	21	3	64
11/07/2023	12	15	3	1	3	20	3	74
11/07/2023	13	12	3	1	2	17	2	68
11/07/2023	14	13	3	1	1	17	2	70
11/07/2023	15	13	3	1	1	17	2	71
11/07/2023	16	13	3	1	1	16	2	75
11/07/2023	17	13	3	1	1	17	2	81
11/07/2023	18	14	3	1	1	19	2	67
11/07/2023	19	14	3			18		
11/07/2023	20	14	3	1	2	17	2	
11/07/2023	21	13	3			16		60
11/07/2023	22	13	3			16		59
11/07/2023	23	14	3	1	2	17	2	65
12/07/2023	00	14	3	1	2	16	2	
12/07/2023	01	16	3	1	2	19	2	
12/07/2023	02	17	3	1	2	20	2	
12/07/2023	03	17	3	1	2	20	2	
12/07/2023	04	17	3			20		17
12/07/2023	05	17	3	2	8	21	10	2
12/07/2023	06		3	2	11		13	12
12/07/2023	07		3	1	2		2	65
12/07/2023	08		3	1	2		2	80
12/07/2023	09		3	1	2		2	31
12/07/2023	10		3	1	2		2	60
12/07/2023	11		3	1	2		2	63
12/07/2023	12		3	1	2		2	67
12/07/2023	13		3	1	2		2	65
12/07/2023	14		3	1	2		2	70
12/07/2023	15		3	1	2		2	58
12/07/2023	16		3	1	2		2	51
12/07/2023	17		3	1	2		2	57
12/07/2023	18		3	1	2		2	58
12/07/2023	19		3	1	2		2	61
12/07/2023	20		3	1	2		2	56
12/07/2023	21		3	1	2		2	59
12/07/2023	22		3	1	2		2	57
12/07/2023	23		3	1	2		2	43
13/07/2023	00		3	1	2		2	46
13/07/2023	01		3	1	2		2	35
13/07/2023	02		3	1	2		2	37
13/07/2023	03		3					20
13/07/2023	04		3	1	4		4	22
13/07/2023	05		3					20
13/07/2023	06		3					27
13/07/2023	07		3	1	2		2	40
13/07/2023	08		3	1	2		2	48
13/07/2023	09		3	1	2		2	55
13/07/2023	10		3	1	2		2	70
13/07/2023	11		3	1	2		2	44
13/07/2023	12	7	3	1	2	10	2	45
13/07/2023	13	7	3	1	2	9	2	49
13/07/2023	14	6	3	1	2	9	2	51
13/07/2023	15	7	3	1	2	9	2	51
13/07/2023	16	7	3	1	2	9	2	54
13/07/2023	17	7	3	1	2	10	2	56
13/07/2023	18	7	3	1	2	10	2	57
13/07/2023	19	8	3	1	2	10	2	62
13/07/2023	20	8	3	1	2	10	2	73
13/07/2023	21	8	3	1	2	10	2	70
13/07/2023	22	7	3	1	2	9	2	76
13/07/2023	23	7	3	1	2	9	2	56
14/07/2023	00	9	3	1	3	11	3	58
14/07/2023	01	8	3	1	2	10	2	60
14/07/2023	02	8	3	1	2	10	2	59
14/07/2023	03	7	3	1	2	9	2	54
14/07/2023	04	7	3	1	2	9	2	56
14/07/2023	05	9	3			11		22
14/07/2023	06	11	3	1	10	14	10	17
14/07/2023	07	9	3	1	14	12	14	25
14/07/2023	08	6	3	1	8	8	8	48
14/07/2023	09	8	3	1	2	10	2	65
14/07/2023	10		3	5	23		30	39
14/07/2023	11		3	7	22		33	34
14/07/2023	12		3	4	14		20	46
14/07/2023	13		3	3	9		14	50
14/07/2023	14		3	3	11		15	50
14/07/2023	15		3	1	3		4	61
14/07/2023	16		3	1	2		2	65
14/07/2023	17		3	1	2		2	63
14/07/2023	18		3	1	2		2	59
14/07/2023	19		3	1	2		2	62
14/07/2023	20		3	1	2		2	65
14/07/2023	21		3	1	2		2	59
14/07/2023	22		3	1	2		2	52
14/07/2023	23		3	1	2		2	56
15/07/2023	00		3	1	2		2	54
15/07/2023	01		3	1	2		2	56
15/07/2023	02		3	1	2		2	51
15/07/2023	03		3	1	2		2	44
15/07/2023	04		3	1	2		2	42
15/07/2023	05		3	1	2		2	38
15/07/2023	06		3	1	2		2	34
15/07/2023	07		3	1	2		2	42
15/07/2023	08		3	1	2		2	52
15/07/2023	09		3	1	2		2	60
15/07/2023	10		3	1	2		2	71
15/07/2023	11		3	1	2		2	77
15/07/2023	12		3	1	2		2	75
15/07/2023	13		3	1	2		2	77
15/07/2023	14		3	1	2		2	78
15/07/2023	15		3	1	2		2	83
15/07/2023	16		3	1	2		2	74
15/07/2023	17		3	1	2		2	83
15/07/2023	18		3	1	2		2	77
15/07/2023	19		3	1	2		2	73
15/07/2023	20		3	1	2		2	77
15/07/2023	21		3	1	2		2	
15/07/2023	22		3	1	2		2	
15/07/2023	23		3	1	2		2	
16/07/2023	00		3	1	2		2	
16/07/2023	01		3	1	2		2	
16/07/2023	02		3	1	2		2	
16/07/2023	03		3	1	3		3	44
16/07/2023	04		3					38
16/07/2023	05		3	1	4		4	45
16/07/2023	06		3					41
16/07/2023	07		3	1	2		2	46
16/07/2023	08		3	1	2		2	51
16/07/2023	09		3	1	2		2	49
16/07/2023	10		3	1	3		3	55
16/07/2023	11		3					62
16/07/2023	12		3	1	3		3	67
16/07/2023	13		3	1	3		3	67
16/07/2023	14		3	1	3		3	71
16/07/2023	15		3	1	3		3	76
16/07/2023	16		3	1	3		3	79
16/07/2023	17		3	1	3		3	68
16/07/2023	18		3	1	3		3	59
16/07/2023	19		3	1	3		3	69
16/07/2023	20		3	1	3		3	75
16/07/2023	21		3	1	3		3	77
16/07/2023	22		3					61
16/07/2023	23		3	1	2		2	66
17/07/2023	00		3	1	2		2	55
17/07/2023	01		3	1	2		2	51
17/07/2023	02		3	1	2		2	46
17/07/2023	03		3					47
17/07/2023	04		3	1	3		3	31
17/07/2023	05		3	1	3		3	29
17/07/2023	06		3	1	3		3	29
17/07/2023	07		3	1	5		6	39
17/07/2023	08	11	3	1	3	13	3	57
17/07/2023	09	7	3	1	3	9	3	55
17/07/2023	10	7	3	1	3	9	3	55
17/07/2023	11	7	3	1	3	9	3	55
17/07/2023	12	7	3	1	3	9	3	50
17/07/2023	13	7	3	1	3	9	3	59
17/07/2023	14	7	3	1	3	9	3	58
17/07/2023	15	8	3	1	3	10	3	61
17/07/2023	16	7	3	1	3	9	3	62
17/07/2023	17	8	3	1	3	9	3	65
17/07/2023	18	8	3	1	3	10	3	61
17/07/2023	19	8	3	1	3	11	3	61
17/07/2023	20	9	3	1	3	11	3	61
17/07/2023	21	10	3	1	3	12	3	59
17/07/2023	22	9	3	1	5	12	5	55
17/07/2023	23	10	3	1	3	12	3	45
18/07/2023	00	11	3	1	3	13	3	48
18/07/2023	01	11	3	1	3	13	3	40
18/07/2023	02	12	3	1	3	14	3	39
18/07/2023	03	14	3	1	3	16	3	24
18/07/2023	04	14	3	1	3	17	4	15
18/07/2023	05	14	3	1	7	16	7	10
18/07/2023	06	13	3	1	7	16	7	16
18/07/2023	07	13	3	1	8	17	8	15
18/07/2023	08	14	3	1	5	18	5	33
18/07/2023	09	13	3	1	3	16	3	47
18/07/2023	10	14	3	1	3	16	3	60
18/07/2023	11	13	3	1	3	16	3	68
18/07/2023	12	12	3	1	3	15	3	71
18/07/2023	13	12	3	1	3	14	3	84
18/07/2023	14	10	3	1	3	12	3	68
18/07/2023	15	9	3	1	3	11	3	69
18/07/2023	16	8	3	1	3	10	3	61
18/07/2023	17	9	3	1	3	10	3	63
18/07/2023	18	9	3	1	3	11	3	63
18/07/2023	19	10	3	1	3	13	3	71
18/07/2023	20	11	3	1	3	13	3	74
18/07/2023	21	12	3	1	3	14	3	84
18/07/2023	22	11	3	1	3	14	3	
18/07/2023	23	11	3	1	3	14	3	61
19/07/2023	00	13	3	1	3	16	3	
19/07/2023	01	13	3	1	3	16	3	
19/07/2023	02	14	3	1	4	16	4	
19/07/2023	03	14	3	1	3	17	3	
19/07/2023	04	15	3	1	3	17	3	
19/07/2023	05	16	3	1	13	19	14	4
19/07/2023	06	19	3	4	16	24	21	4
19/07/2023	07	21	3	8	23	27	36	22
19/07/2023	08	19	3	2	14	23	17	38
19/07/2023	09	16	3	1	5	20	5	47
19/07/2023	10	16	3	1	5	20	5	53
19/07/2023	11	13	3	1	3	19	3	
19/07/2023	12	12	3	1	3	17	3	58
19/07/2023	13	12	3	1	3	15	3	76
19/07/2023	14	12	3	1	3	14	3	76
19/07/2023	15	11	3	1	3	13	3	69
19/07/2023	16	11	3	1	3	14	3	85
19/07/2023	17	11	3	1	3	13	3	77
19/07/2023	18	11	3	1	3	14	3	70
19/07/2023	19	11	3	1	3	14	3	68
19/07/2023	20	12	3	1	3	15	3	
19/07/2023	21	13	3	1	4	15	4	58
19/07/2023	22	14	3	2	9	17	11	50
19/07/2023	23	15	3	2	10	17	11	46
20/07/2023	00	14	3	2	4	16	6	
20/07/2023	01	14	3	1	4	16	4	
20/07/2023	02	14	3	1	6	16	6	
20/07/2023	03	14	3	1	4	17	4	
20/07/2023	04	15	3	1	3	18	3	
20/07/2023	05	13	3	1	7	16	7	
20/07/2023	06	14	3	1	7	16	7	68
20/07/2023	07	13	3	1	3	16	3	72
20/07/2023	08	13	3	1	3	15	3	70
20/07/2023	09	13	3	1	3	16	3	66
20/07/2023	10	11	3	1	3	13	3	73
20/07/2023	11	10	3	1	3	12	3	74
20/07/2023	12	10	3	1	3	12	3	64
20/07/2023	13	9	3	1	3	11	3	22
20/07/2023	14	9	3	1	5	11	5	63
20/07/2023	15	9	4	1	3	11	3	75
20/07/2023	16	9	3	1	3	11	3	70
20/07/2023	17	9	3	1	3	11	3	73
20/07/2023	18	9	3	1	8	11	8	73
20/07/2023	19	10	3	1	4	12	4	73
20/07/2023	20	10	4	1	3	12	3	58
20/07/2023	21	10	3	1	4	13	4	55
20/07/2023	22	11	3	1	13	14	14	45
20/07/2023	23	12	3	1	10	14	10	52
21/07/2023	00	11	3	1	3	13	3	63
21/07/2023	01	12	3	7	12	16	22	
21/07/2023	02	14	3	1	11	17	11	5
21/07/2023	03	15	3	1	13	18	13	10
21/07/2023	04	16	3	1	10	19	10	26
21/07/2023	05	16	3	1	5	20	5	25
21/07/2023	06	17				20		
21/07/2023	07	17				21		
21/07/2023	08	14	3	1	8	18	8	35
21/07/2023	09	11	3	1	3	15	3	60
21/07/2023	10	11	3	1	3	14	3	63
21/07/2023	11	9	3	1	3	13	3	56
21/07/2023	12	7	3	1	3	10	3	59
21/07/2023	13	8	3	1	3	12	3	59
21/07/2023	14	9	3	1	3	13	3	77
21/07/2023	15	8	3	1	3	11	3	75
21/07/2023	16	7	3	1	3	10	3	77
21/07/2023	17	7	3	1	3	9	3	78
21/07/2023	18	8	3	1	3	10	3	69
21/07/2023	19	9	3	1	2	11	2	69
21/07/2023	20	9	3	1	2	12	2	77
21/07/2023	21	11	3	1	2	14	2	72
21/07/2023	22	11	3	1	2	14	2	66
21/07/2023	23	10	3	1	2	12	2	63
22/07/2023	00	10	3	1	2	12	2	57
22/07/2023	01	10	3	1	2	12	2	61
22/07/2023	02	10	3	1	2	12	2	60
22/07/2023	03	9	3	1	3	12	3	58
22/07/2023	04	9	3	1	3	11	3	55
22/07/2023	05	9	3	1	3	11	3	40
22/07/2023	06	9	3	1	3	11	3	47
22/07/2023	07	8	3	1	3	12	3	46
22/07/2023	08	8	3	1	3	11	3	53
22/07/2023	09	7	3	1	3	10	3	59
22/07/2023	10	7	3	1	3	9	3	65
22/07/2023	11	7	3	1	3	10	3	64
22/07/2023	12	8	3	1	3	11	3	67
22/07/2023	13	8	3	1	3	11	3	68
22/07/2023	14	7	3	1	3	9	3	76
22/07/2023	15	7	3	1	3	10	3	84
22/07/2023	16	8	3	1	3	11	3	78
22/07/2023	17	9	3	1	3	11	3	77
22/07/2023	18	8	3	1	3	11	3	73
22/07/2023	19	9	3	1	2	11	2	
22/07/2023	20	9	3	1	2	11	2	72
22/07/2023	21	9	3	1	2	12	2	62
22/07/2023	22	8	3	1	2	11	2	61
22/07/2023	23	8	3	1	2	10	2	65
23/07/2023	00	10	3	1	2	13	2	60
23/07/2023	01	10	3	1	2	13	2	54
23/07/2023	02	10	3	1	2	12	2	52
23/07/2023	03	9	3	1	2	12	2	50
23/07/2023	04	9	3	1	2	12	2	39
23/07/2023	05	9	3	1	5	13	5	26
23/07/2023	06	11	3			14		34
23/07/2023	07	11	3	1	2	15	2	41
23/07/2023	08	11	3	1	2	13	2	48
23/07/2023	09	11	3	1	2	13	2	50
23/07/2023	10	10	3	1	2	13	2	61
23/07/2023	11	9	3	1	2	12	2	51
23/07/2023	12		3	1	3		3	58
23/07/2023	13		3	1	3		3	54
23/07/2023	14		3	1	3		3	56
23/07/2023	15		3	1	3		3	57
23/07/2023	16		3	1	3		3	62
23/07/2023	17		3	1	9		9	43
23/07/2023	18		3	1	4		4	54
23/07/2023	19		3	1	3		3	62
23/07/2023	20		3	1	3		3	59
23/07/2023	21		3	1	3		3	54
23/07/2023	22		3	1	3		3	46
23/07/2023	23		3	1	3		3	53
24/07/2023	00		3	1	4		4	44
24/07/2023	01		3	1	22		23	21
24/07/2023	02		3	1	13		14	25
24/07/2023	03		3	1	3		3	28
24/07/2023	04		3	1	4		4	26
24/07/2023	05		3	1	10		10	13
24/07/2023	06		3	1	18		18	7
24/07/2023	07		3	6	29		38	5
24/07/2023	08		3	8	30		42	2
24/07/2023	09		4	5	27		35	5
24/07/2023	10		3	4	28		34	19
24/07/2023	11		3	4	23		30	42
24/07/2023	12	13	3	2	15	19	18	72
24/07/2023	13		3	1	5		6	73
24/07/2023	14		3	1	3		3	88
24/07/2023	15		3	1	3		3	78
24/07/2023	16		3	1	3		3	81
24/07/2023	17		3	1	3		3	104
24/07/2023	18		3	1	3		3	118
24/07/2023	19		3	1	3		3	100
24/07/2023	20		3	1	3		3	70
24/07/2023	21		3	1	3		3	78
24/07/2023	22		3	3	8		11	51
24/07/2023	23		3	1	5		5	42
25/07/2023	00		3	1	3		3	67
25/07/2023	01	10	3	1	3	13	4	54
25/07/2023	02	9	3	1	5	12	5	39
