FECHA	HORA	PM2.5	Veloc.	Direc.	SO2	CO	NO	NO2	PM10	NOx	O3
09/10/2023	10	9	0,1	295	4	0,1	4	11	12	17	50
09/10/2023	11	8	0,3	165	4	0,1	3	8	9	13	64
09/10/2023	12	6	2,4	110	3	0,1	4	14	8	20	65
09/10/2023	13	6	4,2	105	3	0,1	7	22	6	31	65
09/10/2023	14	6	2,1	112	3	0,1	4	15	6	21	72
09/10/2023	15	6	2,7	107	3	0,1	3	10	6	15	78
09/10/2023	16	6	2,2	121	3	0,1	4	14	7	19	74
09/10/2023	17	7	2,6	118	3	0,1	4	22	7	28	65
09/10/2023	18	7	0,7	131	3	0,1	2	18	8	21	67
09/10/2023	19	8	0,1	178	4	0,1	2	23	8	26	61
09/10/2023	20	7	0,1	132	3	0,1	2	26	7	30	56
09/10/2023	21	9	0,1	119	3	0,1	3	45	11	50	34
09/10/2023	22	13	0,1	355	3	0,1	2	35	14	39	35
09/10/2023	23	13	0,1	360	3	0,1	3	29	13	33	37
10/10/2023	00	27	0,1	4	3	0,1	3	20	28	23	38
10/10/2023	01	12	0,1	333	3	0,1	2	13	12	17	39
10/10/2023	02	11	0,1	294	3	0,1	2	10	11	14	39
10/10/2023	03	11	0,1	289	3	0,1	2	9	11	13	38
10/10/2023	04	11	0,2	256	3	0,1	2	10	11	14	35
10/10/2023	05	12	0,1	259	3	0,1	3	22	12	26	24
10/10/2023	06	11	0,3	263	3	0,1	4	33	12	39	19
10/10/2023	07	12	0,1	259	3	0,1	8	46	13	58	13
10/10/2023	08	11	0,2	269	3	0,1	13	42	19	63	17
10/10/2023	09	10	0,2	242	3	0,1	15	38	19	61	23
10/10/2023	10	10	0,1	267	3	0,1	15	39	20	62	38
10/10/2023	11	8	0,1	211	3	0,1	5	21	14	29	58
10/10/2023	12	11	1,9	119	3	0,1	9	29	55	43	53
10/10/2023	13	9	4,2	109	3	0,1	6	22	25	32	62
10/10/2023	14	6	3,9	116	3	0,1	4	10	9	16	71
10/10/2023	15	5	1,7	129	3	0,1	3	12	6	16	72
10/10/2023	16	6	1,4	120	3	0,1	5	22	6	30	64
10/10/2023	17	6	0,9	122	3	0,1	4	32	8	39	62
10/10/2023	18	7	0,5	133	3	0,1	3	38	10	42	54
10/10/2023	19	7	0,1	110	3	0,1	2	24	7	27	59
10/10/2023	20	6	0,1	147	3	0,1	2	16	6	19	62
10/10/2023	21	6	0,1	134	3	0,1	2	20	6	23	59
10/10/2023	22	11	0,1	7	3	0,1	3	34	12	38	41
10/10/2023	23	13	0,1	358	3	0,1	2	32	13	36	40
11/10/2023	00	12	0,1	340	3	0,1	2	20	12	24	44
11/10/2023	01	11	0,1	346	3	0,1	2	16	11	20	40
11/10/2023	02	11	0,1	280	3	0,1	2	11	11	15	40
11/10/2023	03	12	0,1	283	3	0,1	2	10	12	13	37
11/10/2023	04	12	0,1	274	3	0,1	2	11	12	15	36
11/10/2023	05	13	0,1	264	3	0,1	3	18	13	22	28
11/10/2023	06	12	0,2	266	3	0,1	4	29	12	35	20
11/10/2023	07	12	0,2	281	3	0,1	11	47	14	64	10
11/10/2023	08	12	0,2	256	3	0,1	23	46	24	81	10
11/10/2023	09	13	0,1	274	3	0,1	30	51	29	97	14
11/10/2023	10	11	0,1	224	3	0,1	16	40	23	64	32
11/10/2023	11	8	0,2	182	3	0,1	5	18	15	26	58
11/10/2023	12	9	4	105	3	0,1	6	21	28	30	61
11/10/2023	13	12	3,4	114	3	0,1	6	22	15	32	65
11/10/2023	14	6	2,4	110	3	0,1	8	23	7	35	63
11/10/2023	15	6	2,5	108	3	0,1	6	22	7	32	64
11/10/2023	16	7	1,3	127	3	0,1	3	11	8	15	79
11/10/2023	17	7	1,5	114	3	0,1	4	28	8	34	75
11/10/2023	18	7	0,8	138	3	0,1	2	31	8	35	64
11/10/2023	19	7	0,1	87	3	0,1	2	33	8	37	56
11/10/2023	20	7	0,1	70	3	0,1	2	22	8	25	62
11/10/2023	21	15	0,1	29	3	0,1	3	45	17	49	41
11/10/2023	22	15	0,1	1	3	0,1	2	31	16	35	50
11/10/2023	23	15	0,1	342	3	0,1	3	35	16	38	41
12/10/2023	00	14	0,1	3	3	0,1	3	22	15	26	43
12/10/2023	01	14	0,1	336	3	0,1	3	15	14	19	47
12/10/2023	02	15	0,1	343	3	0,1	2	13	15	16	51
12/10/2023	03	16	0,1	324	3	0,1	2	11	16	14	47
12/10/2023	04	18	0,1	216	3	0,1	2	17	19	21	27
12/10/2023	05	18	0,1	170	3	0,1	2	19	18	23	19
12/10/2023	06	17	0,1	166	3	0,1	3	28	17	32	18
12/10/2023	07	15	0,1	175	3	0,1	4	30	16	37	16
12/10/2023	08	14	0,1	261	4	0,1	8	28	15	39	22
12/10/2023	09	11	0,1	240	4	0,1	7	22	13	32	33
12/10/2023	10	9	0,2	257	4	0,1	5	15	10	22	51
12/10/2023	11	8	1,1	136	4	0,1	6	19	9	27	62
12/10/2023	12	7	3,3	107	4	0,1	5	19	8	27	67
12/10/2023	13	7	1,8	109	4	0,1	3	11	7	16	76
12/10/2023	14	7	3,5	106	4	0,1	4	15	7	22	75
12/10/2023	15	7	3,8	104	4	0,1	3	8	7	12	83
12/10/2023	16	8	2,4	107	4	0,1	2	6	8	10	87
12/10/2023	17	8	0,4	136	4	0,1	3	18	10	22	78
12/10/2023	18	9	0,1	110	4	0,1	2	24	9	27	69
12/10/2023	19	8	0,1	89	4	0,1	2	18	9	21	69
12/10/2023	20	9	0,1	85	3	0,1	2	15	10	18	68
12/10/2023	21	12	0,1	58	3	0,1	2	22	13	26	58
12/10/2023	22	16	0,1	8	3	0,1	2	27	18	31	52
12/10/2023	23	15	0,1	349	3	0,1	2	23	16	26	53
13/10/2023	00	16	0,1	344	3	0,1	2	26	17	30	38
13/10/2023	01	15	0,1	3	3	0,1	2	14	16	17	44
13/10/2023	02	14	0,1	311	3	0,1	2	10	15	13	44
13/10/2023	03	14	0,1	262	3	0,1	2	8	15	12	41
13/10/2023	04	14	0,1	279	3	0,1	2	10	15	13	37
13/10/2023	05	14	0,1	244	3	0,1	2	17	14	21	29
13/10/2023	06	13	0,1	223	3	0,1	3	32	14	36	20
13/10/2023	07	14	0,3	247	3	0,1	10	53	17	69	7
13/10/2023	08	13	0,1	270	3	0,1	19	51	23	79	12
13/10/2023	09	14	0,6	214	3	0,1	18	43	27	71	18
13/10/2023	10	10	0,2	210	3	0,1	9	27	19	42	41
13/10/2023	11	10	0,6	178	3	0,1	5	16	16	23	62
13/10/2023	12	11	1,6	181	3	0,1	8	30	14	42	57
13/10/2023	13	9	3,4	128	3	0,1	4	14	12	21	74
13/10/2023	14	7	3,7	104	3	0,1	4	14	12	20	75
13/10/2023	15	7	1,2	114	3	0,1	5	22	11	29	69
13/10/2023	16	7	0,6	107	3	0,1	5	31	11	39	68
13/10/2023	17	9	0,3	85	3	0,1	4	44	12	50	58
13/10/2023	18	9	0,4	45	3	0,1	2	39	10	43	58
13/10/2023	19	12	0,9	39	3	0,1	3	35	14	39	52
13/10/2023	20	12	1,6	40	3	0,1	3	30	14	34	54
13/10/2023	21	12	0,9	36	3	0,1	3	24	14	28	59
13/10/2023	22	15	0,1	2	3	0,1	2	26	17	29	45
13/10/2023	23	16	0,1	31	3	0,1	3	27	18	31	40
14/10/2023	00	18	0,1	243	3	0,1	3	32	20	36	31
14/10/2023	01	19	0,1	272	3	0,1	3	37	22	42	15
14/10/2023	02	19	0,1	12	3	0,1	5	39	21	46	12
14/10/2023	03	19	0,1	344	3	0,1	3	37	21	42	11
14/10/2023	04	19	0,1	301	3	0,1	3	33	21	38	13
14/10/2023	05	19	0,1	357	3	0,1	4	39	20	46	9
14/10/2023	06	18	0,2	335	3	0,1	5	43	20	52	11
14/10/2023	07	15	0,3	307	3	0,1	4	32	18	38	19
14/10/2023	08	13	0,5	325	3	0,1	6	32	22	42	25
14/10/2023	09	12	0,3	255	4	0,1	8	38	19	51	27
14/10/2023	10	11	0,1	297	4	0,1	8	33	23	44	27
14/10/2023	11	9	0,1	333	3	0,1	8	33	24	46	32
14/10/2023	12	8	0,1	359	4	0,1	7	32	21	42	39
14/10/2023	13	7	0,2	308	3	0,1	5	20	16	28	45
14/10/2023	14	7	1,5	264	4	0,1	3	11	32	16	57
14/10/2023	15	7	1	259	4	0,1	3	13	20	18	56
14/10/2023	16	7	0,4	259	4	0,1	3	20	15	25	51
14/10/2023	17	7	0,1	289	4	0,1	3	33	13	37	42
14/10/2023	18	7	0,5	333	3	0,1	3	28	12	32	43
14/10/2023	19	7	0,4	314	3	0,1	3	31	15	36	44
14/10/2023	20	9	0,2	309	3	0,1	3	36	14	40	39
14/10/2023	21	8	0,1	36	3	0,1	3	27	13	31	42
14/10/2023	22	12	0,4	218	3	0,1	3	36	19	40	23
14/10/2023	23	10	0,4	231	3	0,1	2	24	13	28	32
15/10/2023	00	10	0,2	242	3	0,1	2	20	12	23	33
15/10/2023	01	10	0,3	220	3	0,1	3	14	12	18	32
15/10/2023	02	12	0,4	233	3	0,1	3	15	13	19	30
15/10/2023	03	10	1,4	232	3	0,1	2	10	11	13	33
15/10/2023	04	11	0,4	229	3	0,1	2	13	13	16	26
15/10/2023	05	11	0,5	265	3	0,1	2	11	12	14	30
15/10/2023	06	10	0,1	264	3	0,1	3	15	12	19	28
15/10/2023	07	11	0,1	192	3	0,1	4	23	14	29	22
15/10/2023	08	10	0,5	245	4	0,1	6	25	15	34	21
15/10/2023	09	9	0,2	267	4	0,1	7	22	14	33	29
15/10/2023	10	7	0,3	10	4	0,1	7	20	12	30	40
15/10/2023	11	7	1,5	76	4	0,1	4	11	9	16	57
15/10/2023	12	7	1,9	91	4	0,1	7	21	9	31	58
15/10/2023	13	7	1,5	104	4	0,1	6	20	8	27	63
15/10/2023	14	7	3,8	99	4	0,1	8	27	8	39	57
15/10/2023	15	7	2,4	121	4	0,1	4	18	8	25	65
15/10/2023	16	7	2,6	115	4	0,1	5	21	8	28	65
15/10/2023	17	7	2,1	122	4	0,1	3	24	9	29	61
15/10/2023	18	7	1,9	98	3	0,1	3	29	9	32	58
15/10/2023	19	7	1,7	85	4	0,1	2	14	9	18	74
15/10/2023	20	8	0,9	76	3	0,1	2	11	9	15	77
15/10/2023	21	8	0,4	68	3	0,1	3	16	10	20	72
15/10/2023	22	7	0,5	49	3	0,1	2	13	8	16	72
15/10/2023	23	8	0,2	22	3	0,1	2	10	9	14	63
16/10/2023	00	8	0,1	4	3	0,1	2	9	9	13	55
16/10/2023	01	7	0,1	342	3	0,1	2	7	8	10	57
16/10/2023	02	8	0,1	343	3	0,1	2	6	8	9	58
16/10/2023	03	8	0,1	286	3	0,1	2	8	9	11	48
16/10/2023	04	8	0,1	324	3	0,1	2	9	10	13	45
16/10/2023	05	8	0,1	314	3	0,1	3	16	9	20	43
16/10/2023	06	14	0,1	166	3	0,1	6	43	16	52	22
16/10/2023	07	18	0,7	223	3	0,1	29	57	23	102	5
16/10/2023	08	22	0,4	219	3	0,1	36	58	29	112	7
16/10/2023	09	16	1	225	3	0,1	31	58	20	105	11
16/10/2023	10	11	1,9	224	3	0,1	10	33	17	49	27
16/10/2023	11		1,6	211							
16/10/2023	12	3	1,2	228	3	0,1	4	12	5	18	51
16/10/2023	13	2	0,6	282	3	0,1	4	14	5	20	51
16/10/2023	14	2	0,4	284	3	0,1	4	16	4	22	51
16/10/2023	15	2	0,4	244	3	0,1	4	14	4	20	53
16/10/2023	16	5	0,8	196	3	0,1	7	39	9	49	46
16/10/2023	17	8	1,1	209	3	0,1	5	35	11	42	56
16/10/2023	18	7	0,9	208	3	0,1	2	17	12	20	71
16/10/2023	19	7	0,4	275	3	0,1	2	21	13	24	64
16/10/2023	20	8	0,2	40	3	0,1	3	36	14	40	46
16/10/2023	21	10	0,9	39	3	0,1	2	24	12	28	59
16/10/2023	22	11	1,2	41	3	0,1	2	22	12	26	62
16/10/2023	23	10	0,8	39	3	0,1	2	17	10	21	64
17/10/2023	00	10	0,5	40	3	0,1	2	14	10	17	60
17/10/2023	01	11	0,2	46	3	0,1	2	10	11	12	63
17/10/2023	02	12	0,1	26	3	0,1	2	8	12	12	64
17/10/2023	03	12	0,1	343	3	0,1	2	8	13	12	57
17/10/2023	04	13	0,1	339	3	0,1	2	13	14	16	47
17/10/2023	05	13	0,1	333	3	0,1	3	20	13	24	41
17/10/2023	06	12	0,1	340	3	0,1	8	43	13	55	15
17/10/2023	07	13	0,3	337	3	0,1	25	60	15	98	5
17/10/2023	08	13	0,3	317	3	0,1	44	64	26	132	5
17/10/2023	09	11	0,2	327	3	0,1	25	52	25	91	14
17/10/2023	10	9	0,1	6	3	0,1	8	31	15	43	44
17/10/2023	11	7	1,7	88	3	0,1	4	13	9	19	69
17/10/2023	12	8	2,6	95	3	0,1	4	15	9	21	73
17/10/2023	13	8	2,8	110	3	0,1	3	16	9	22	73
17/10/2023	14	7	3	115	3	0,1	3	14	8	19	76
17/10/2023	15	7	2,6	113	3	0,1	3	12	8	17	82
17/10/2023	16	8	2,2	106	3	0,1	3	17	8	21	81
17/10/2023	17	8	1,1	93	3	0,1	6	49	11	59	49
17/10/2023	18	7	1,1	82	3	0,1	4	30	9	36	60
17/10/2023	19	7	0,8	53	3	0,1	2	21	9	25	66
17/10/2023	20	8	0,6	13	4	0,1	2	20	10	23	62
17/10/2023	21	10	0,4	9	4	0,1	2	22	11	26	55
17/10/2023	22	9	0,2	343	4	0,1	2	16	10	20	57
17/10/2023	23	10	0,1	328	4	0,1	2	17	12	20	53
18/10/2023	00	14	0,3	284	4	0,1	2	18	15	21	49
18/10/2023	01	14	0,1	293	4	0,1	2	18	16	21	43
18/10/2023	02	17	0,1	249	4	0,1	2	17	18	21	37
18/10/2023	03	19	0,1	260	3	0,1	2	17	20	21	36
18/10/2023	04	13	1	252	4	0,1	3	15	15	18	33
18/10/2023	05	4	1,2	248	4	0,1	3	13	10	17	38
18/10/2023	06	3	2,7	244	4	0,1	3	18	6	23	37
18/10/2023	07	3	3,3	250	4	0,1	4	25	9	31	33
18/10/2023	08	3	1,6	240	3	0,1	4	21	9	27	37
18/10/2023	09	3	2	236	3	0,1	5	19	22	26	36
18/10/2023	10	7	1,7	264	3	0,1	5	15	71	22	39
18/10/2023	11	4	3,1	256	3	0,1	5	11	61	17	43
18/10/2023	12	3	3,2	249	3	0,1	4	10	29	16	44
18/10/2023	13	2	2,9	251	3	0,1	4	11	11	18	46
18/10/2023	14	2	1,7	243	3	0,1	4	13	11	18	48
18/10/2023	15	2	3	240	3	0,1	4	14	10	19	47
18/10/2023	16	1	3,2	239	3	0,1	4	15	10	21	47
18/10/2023	17	1	3,6	237	3	0,1	3	16	7	20	46
18/10/2023	18	1	4,3	235	3	0,1	3	14	5	18	48
18/10/2023	19	1	2	259	3	0,1	3	20	3	24	43
18/10/2023	20	1	3	245	3	0,1	3	23	4	27	37
18/10/2023	21	3	2,3	228	3	0,1	2	18	5	22	38
18/10/2023	22	3	2,8	216	3	0,1	2	10	5	14	51
18/10/2023	23	1	3	228	3	0,1	2	5	2	9	61
19/10/2023	00	1	3,3	233	3	0,1	2	4	2	8	61
19/10/2023	01	1	1,7	234	3	0,1	2	4	2	8	60
19/10/2023	02	1	2,3	247	3	0,1	2	3	2	7	61
19/10/2023	03	1	1,1	242	3	0,1	2	4	1	7	59
19/10/2023	04	1	1,6	253	3	0,1	2	8	2	11	56
19/10/2023	05	1	2,7	248	3	0,1	2	8	2	12	55
19/10/2023	06	1	1,7	236	3	0,1	3	20	2	24	44
19/10/2023	07	2	0,7	250	3	0,1	6	43	6	51	25
19/10/2023	08	2	0,2	254	4	0,1	7	45	8	55	23
19/10/2023	09	5	0,3	205	4	0,1	8	41	12	53	29
19/10/2023	10	16	1,2	232	4	0,1	6	29	29	38	45
19/10/2023	11	19	1,2	216	4	0,1	4	19	26	26	66
19/10/2023	12	23	0,1	28	4	0,1	5	32	37	39	67
19/10/2023	13	4	0,8	54	4	0,1	7	26	15	36	49
19/10/2023	14	3	2,1	174	4	0,1	4	15	16	21	58
19/10/2023	15	10	5,4	235	4	0,1	3	11	37	15	55
19/10/2023	16	19	3,9	234	4	0,1	3	17	34	22	56
19/10/2023	17	27	1,9	233	4	0,1	3	26	46	30	49
19/10/2023	18	10	2,5	228	4	0,1	3	16	34	20	45
19/10/2023	19	3	3,5	233	4	0,1	3	19	18	23	46
19/10/2023	20	6	2,6	247	4	0,1	3	19	44	23	42
19/10/2023	21	2	2,7	292	3	0,1	3	8	14	11	61
19/10/2023	22	1	3,4	237	3	0,1	2	6	3	10	65
19/10/2023	23	1	7,4	230	3	0,1	2	4	3	8	70
20/10/2023	00	1	2	246	3	0,1	2	4	1	7	69
20/10/2023	01	1	1,6	239	3	0,1	2	4	1	7	66
20/10/2023	02	1	2,8	249	3	0,1	2	3	2	6	67
20/10/2023	03	1	3,5	245	3	0,1	2	3	4	7	69
20/10/2023	04	1	2,9	239	3	0,1	2	5	1	8	65
20/10/2023	05	1	4,6	240	3	0,1	2	8	1	12	62
20/10/2023	06	1	2,9	234	3	0,1	3	13	3	17	58
20/10/2023	07	2	4,2	234	4	0,1	3	16	7	21	54
20/10/2023	08	2	3,3	246	3	0,1	3	14	11	19	54
20/10/2023	09	3	5	251	3	0,1	4	10	26	15	58
20/10/2023	10	5	5,3	242	3	0,1	4	9	43	14	59
20/10/2023	11	3	4,2	257	3	0,1	4	10	30	15	58
20/10/2023	12	3	4,7	239	3	0,1	4	11	20	16	58
20/10/2023	13	3	4,6	248	3	0,1	4	10	28	16	58
20/10/2023	14	2	3,9	253	3	0,1	4	10	10	17	57
20/10/2023	15	1	2,8	250	3	0,1	3	14	5	18	56
20/10/2023	16	1	2,9	240	3	0,1	3	15	5	20	55
20/10/2023	17	1	3	239	3	0,1	3	17	4	22	53
20/10/2023	18	1	3,4	238	3	0,1	3	18	5	22	52
20/10/2023	19	1	2,6	244	3	0,1	3	17	2	21	53
20/10/2023	20	2	2,1	239	4	0,1	3	15	3	19	55
20/10/2023	21	2	1,3	242	4	0,1	3	13	4	17	60
20/10/2023	22	2	0,8	243	4	0,1	3	13	2	17	57
20/10/2023	23	1	1,2	245	4	0,1	3	10	2	14	58
21/10/2023	00	1	1,7	246	4	0,1	2	9	2	12	59
21/10/2023	01	1	1,6	233	4	0,1	2	8	1	12	56
21/10/2023	02	1	0,8	213	4	0,1	2	6	1	9	56
21/10/2023	03	1	0,7	228	5	0,1	2	5	1	9	56
21/10/2023	04	1	3,1	237	4	0,1	2	6	1	10	54
21/10/2023	05	1	1,5	231	4	0,1	2	7	2	11	51
21/10/2023	06	1	1,7	236	4	0,1	3	9	2	13	49
21/10/2023	07	2	2,1	240	5	0,1	3	13	2	18	45
21/10/2023	08	2	1,4	268	3	0,1	3	14	4	18	46
21/10/2023	09	2	2,2	223	3	0,1	4	14	8	20	46
21/10/2023	10	2	2	226	3	0,1	4	14	6	20	45
21/10/2023	11	2	2,6	229	3	0,1	4	13	5	19	48
21/10/2023	12	2	2,2	246	3	0,1	4	12	3	18	50
21/10/2023	13	2	2,2	237	3	0,1	4	11	3	17	53
21/10/2023	14	1	2,3	219	3	0,1	3	6	3	11	60
21/10/2023	15	1	5	227	3	0,1	3	6	2	10	63
21/10/2023	16	1	3,7	228	3	0,1	3	10	3	15	62
21/10/2023	17	1	2,7	225	3	0,1	3	14	3	18	60
21/10/2023	18	2	2	224	3	0,1	3	19	6	23	53
21/10/2023	19	3	0,6	218	3	0,1	3	28	10	32	42
21/10/2023	20	4	0,4	234	3	0,1	3	37	7	42	35
21/10/2023	21	5	0,3	223	3	0,1	3	35	10	40	32
21/10/2023	22	5	0,1	144	3	0,1	3	38	11	42	26
21/10/2023	23	4	1,1	240	3	0,1	3	37	7	41	26
22/10/2023	00	4	0,1	339	3	0,1	3	41	6	45	21
22/10/2023	01	4	0,1	59	3	0,1	3	42	6	45	17
22/10/2023	02	5	0,2	246	3	0,1	3	43	7	47	14
22/10/2023	03	3	0,1	350	3	0,1	3	23	3	27	30
22/10/2023	04	2	0,4	260	3	0,1	3	13	3	17	36
22/10/2023	05	2	0,6	281	3	0,1	3	14	3	18	33
22/10/2023	06	2	0,2	344	3	0,1	3	17	2	22	33
22/10/2023	07	2	0,1	290	3	0,1	3	23	3	28	27
22/10/2023	08	2	0,1	282	3	0,1	3	18	7	23	33
22/10/2023	09	4	0,1	314	3	0,1	4	17	10	23	35
22/10/2023	10	3	0,6	52	3	0,1	6	19	7	27	41
22/10/2023	11	2	3,5	54	3	0,1	4	11	4	17	55
22/10/2023	12	2	3,6	52	3	0,1	3	11	4	16	60
22/10/2023	13	3	3,5	52	3	0,1	3	13	4	18	63
22/10/2023	14	2	3,9	49	3	0,1	3	10	2	15	71
22/10/2023	15	2	4,1	49	3	0,1	3	9	2	13	72
22/10/2023	16	2	2,8	49	3	0,1	3	11	2	15	71
22/10/2023	17	1	3,1	48	3	0,1	2	13	2	17	70
22/10/2023	18	2	3,4	47	3	0,1	2	11	2	15	69
22/10/2023	19	1	3,8	46	3	0,1	2	10	1	13	70
22/10/2023	20	2	3,3	50	3	0,1	2	8	2	12	72
22/10/2023	21	3	3,3	46	3	0,1	2	12	3	16	62
22/10/2023	22	3	4,2	48	3	0,1	2	15	3	18	59
22/10/2023	23	2	3,2	44	3	0,1	2	12	5	16	62
23/10/2023	00	3	2,5	41	3	0,1	3	13	6	17	60
23/10/2023	01	3	0,8	35	3	0,1	2	12	7	16	61
23/10/2023	02	2	0,1	254	3	0,1	2	11	4	14	55
23/10/2023	03	2	0,1	299	3	0,1	2	10	3	14	51
23/10/2023	04	2	0,1	250	3	0,1	2	11	3	15	49
23/10/2023	05	3	2	251	3	0,1	3	12	6	16	54
23/10/2023	06	2	1,8	234	3	0,1	3	24	3	29	40
23/10/2023	07	1	2,3	232	3	0,1	4	37	2	43	29
23/10/2023	08	2	2,2	247	3	0,1	6	36	4	45	31
23/10/2023	09	1	0,6	255	3	0,1	6	26	3	35	40
23/10/2023	10	1	1,3	248	3	0,1	5	17	2	25	50
23/10/2023	11	1	2,1	249	3	0,1	4	14	2	21	55
23/10/2023	12	1	2,6	240	3	0,1	4	12	1	18	59
23/10/2023	13	1	1,3	246	3	0,1	4	14	1	20	60
23/10/2023	14	1	0,7	271	3	0,1	4	15	2	21	61
23/10/2023	15	1	0,7	292	3	0,1	4	20	2	26	58
23/10/2023	16	4	1,4	220	3	0,1	3	17	11	22	75
23/10/2023	17	4	0,7	216	3	0,1	3	22	19	26	70
23/10/2023	18	5	0,9	214	3	0,1	3	53	14	57	42
23/10/2023	19	5	1,7	247	3	0,1	3	36	10	40	53
23/10/2023	20	8	0,3	210	4	0,1	2	20	8	24	47
23/10/2023	21	3	0,4	235	3	0,1	2	20	3	24	38
23/10/2023	22	2	0,4	227	4	0,1	2	19	2	23	37
23/10/2023	23	1	0,8	232	3	0,1	2	13	1	16	37
24/10/2023	00	1	0,6	216	4	0,1	2	9	1	13	39
24/10/2023	01	1	1,3	232	4	0,1	3	6	1	10	47
24/10/2023	02	1	1,4	240	4	0,1	3	7	1	11	50
24/10/2023	03	1	2,9	216	4	0,1	2	4	1	8	51
24/10/2023	04	1	2,7	218	4	0,1	2	6	1	10	51
24/10/2023	05	1	3,4	234	4	0,1	2	13	1	16	47
24/10/2023	06	2	2,8	225	4	0,1	3	23	2	27	36
24/10/2023	07	2	1,4	201	4	0,1	3	28	3	32	34
24/10/2023	08	2	2,3	240	3	0,1	6	27	3	36	34
24/10/2023	09	1	2,6	232	3	0,1	5	16	2	24	42
24/10/2023	10	1	1,6	248	3	0,1	5	13	2	21	46
24/10/2023	11	1	2,7	246	3	0,1	5	12	3	18	51
24/10/2023	12	1	4,2	241	3	0,1	4	11	4	18	55
24/10/2023	13	1	4,9	236	3	0,1	4	10	3	16	58
24/10/2023	14	1	2,9	241	3	0,1	4	11	2	16	58
24/10/2023	15	1	3,2	240	3	0,1	4	12	3	18	57
24/10/2023	16	1	2,8	235	3	0,1	4	14	4	20	58
24/10/2023	17	2	2,4	249	3	0,1	3	23	5	28	51
24/10/2023	18	1	2	245	3	0,1	3	24	4	29	47
24/10/2023	19	1	1,2	241	3	0,1	3	22	3	26	48
24/10/2023	20	2	1,3	244	4	0,1	3	19	2	23	47
24/10/2023	21	1	1,7	247	4	0,1	2	11	2	15	51
24/10/2023	22	1	0,7	273	4	0,1	2	9	2	13	53
24/10/2023	23	1	0,9	216	4	0,1	2	8	1	11	53
25/10/2023	00	1	2,4	251	4	0,1	2	4	1	7	55
25/10/2023	01	1	3,6	257	4	0,1	2	5	1	8	53
25/10/2023	02	1	3,4	246	4	0,1	2	4	1	8	54
25/10/2023	03	1	2,5	241	4	0,1	2	5	1	8	56
25/10/2023	04	1	1,7	234	4	0,1	2	7	1	10	54
25/10/2023	05	1	2,2	229	4	0,1	2	11	1	15	52
25/10/2023	06	1	2,8	228	4	0,1	2	20	1	23	45
25/10/2023	07	2	2,7	231	4	0,1	3	29	2	33	35
25/10/2023	08	1	2	223	3	0,1	5	25	3	32	35
25/10/2023	09	1	2,3	223	3	0,1	4	16	2	22	42
25/10/2023	10	1	0,9	287	3	0,1	5	18	7	26	43
25/10/2023	11	2	2,9	239	3	0,1	4	12	16	18	49
25/10/2023	12	1	3,2	255	3	0,1	4	11	4	17	52
25/10/2023	13	1	2,6	243	3	0,1	3	12	4	17	51
25/10/2023	14	1	2,7	240	3	0,1	3	13	4	19	51
25/10/2023	15	1	2,3	249	3	0,1	4	15	5	21	50
25/10/2023	16	1	2,1	264	3	0,1	4	19	5	24	48
25/10/2023	17	1	1,5	277	3	0,1	3	20	5	25	48
25/10/2023	18	2	0,8	262	3	0,1	3	25	4	29	43
25/10/2023	19	2	1	218	3	0,1	2	23	4	26	41
25/10/2023	20	2	1,2	235	3	0,1	2	23	3	27	39
25/10/2023	21	2	1,9	246	3	0,1	2	13	3	17	45
25/10/2023	22	2	1,2	224	3	0,1	2	9	2	12	47
25/10/2023	23	1	0,6	221	3	0,1	2	7	2	10	47
26/10/2023	00	2	0,3	197	3	0,1	2	5	2	8	48
26/10/2023	01	2	0,8	236	3	0,1	2	5	2	8	49
26/10/2023	02	2	0,5	222	3	0,1	2	4	2	7	49
26/10/2023	03	2	0,6	208	3	0,1	2	5	2	8	48
26/10/2023	04	2	1,9	233	3	0,1	2	7	3	10	46
26/10/2023	05	2	2,9	228	3	0,1	2	13	2	16	42
26/10/2023	06	3	2,2	216	3	0,1	3	21	3	25	36
26/10/2023	07	3	2,5	241	3	0,1	4	32	7	39	28
26/10/2023	08	4	3,6	256	3	0,1	4	18	18	24	37
26/10/2023	09	3	3,6	250	3	0,1	5	15	7	23	35
26/10/2023	10	7	3,4	237	3	0,1	4	11	84	18	35
26/10/2023	11	6	3,6	236	3	0,1	7	14	71	24	32
26/10/2023	12	2	4,8	245	4	0,1	6	12	12	21	33
26/10/2023	13	1	3,4	251	3	0,1	5	9	7	16	33
26/10/2023	14	1	3	247	4	0,1	4	13	5	19	31
26/10/2023	15	1	2,8	238	4	0,1	4	15	6	22	30
26/10/2023	16	2	4,4	238	3	0,1	4	16	10	22	29
26/10/2023	17	2	3,9	243	4	0,1	3	16	8	21	29
26/10/2023	18	2	2,8	252	4	0,1	3	16	9	20	31
26/10/2023	19	2	2,9	242	4	0,1	3	13	6	17	34
26/10/2023	20	2	3,4	257	3	0,1	3	9	8	13	38
26/10/2023	21	1	2,5	243	3	0,1	2	8	2	12	60
26/10/2023	22	1	3,2	240	3	0,1	2	8	1	11	60
26/10/2023	23	1	1,9	234	3	0,1	2	5	1	8	57
27/10/2023	00	1	0,9	218	3	0,1	2	5	1	8	53
27/10/2023	01	1	0,7	225	3	0,1	2	4	1	7	56
