FECHA	HORA	PM2.5	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.max.
17/07/2023	14	9	3,3	63	29	85	1019	852	0	3	0,2	4	6	18	13	48	4,6
17/07/2023	15	9	3,3	63	29	85	1018	750	0	4	0,1	4	3	18	9	50	4,6
17/07/2023	16	9	3,2	63	29	86	1018	587	0	3	0,1	4	4	18	9	47	4,5
17/07/2023	17	10	2,5	69	29	86	1018	399	0	5	0,1	9	11	18	23	48	3,6
17/07/2023	18	10	2,3	64	28,8	87	1017	209	0	5	0,1	2	2	20	4	56	3,4
17/07/2023	19	11	2,5	75	28	93	1018	33	0	5	0,1	10	4	23	18	43	3,4
17/07/2023	20	12	1,6	59	27,7	95	1018	1	0	6	0,1	57	20	26	107	33	2,4
17/07/2023	21	11	1,6	39	27,3	96	1019	1	0	5	0,1	3	2	23	6	49	2,2
17/07/2023	22	11	1,5	40	27,2	96	1019	1	0	6	0,1	1	1	22	2	51	2,1
17/07/2023	23	11	1	62	27,1	96	1019	1	0	6	0,2	1	1	22	2	52	1,5
18/07/2023	00	12	0,9	25	27,1	94	1019	1	0	3	0,2	1	1	24	2	44	1,4
18/07/2023	01	12	1	99	26,9	93	1019	1	0	2	0,2	1	7	23	8	40	1,5
18/07/2023	02	12	0,6	140	26,8	94	1019	1	0	1	0,2	1	2	23	3	49	1,1
18/07/2023	03	13	1,2	220	26,7	97	1019	1	0	1	0,2	1	3	25	4	40	1,6
18/07/2023	04	13	1,3	216	26,5	98	1018	1	0	2	0,2	1	2	25	3	34	1,8
18/07/2023	05	15	1,3	277	26,1	98	1018	1	0	2	0,2	2	7	31	9	19	2,1
18/07/2023	06	14	1,3	285	26,2	97	1018	1	0	3	0,2	8	15	27	26	18	2
18/07/2023	07	15	1,4	349	26,2	97	1018	37	0	2	0,2	9	13	34	27	21	2
18/07/2023	08	15	1,6	23	26,6	94	1018	126	0	1	0,2	5	8	31	16	32	2,2
18/07/2023	09	15	1,6	55	27,5	88	1019	346	0	2	0,2	4	6	30	11	42	2,3
18/07/2023	10	16	1,8	106	28,6	83	1019	667	0	3	0,2	4	7	28	13	51	2,9
18/07/2023	11	17	2,1	112	29,3	81	1018	827	0	2	0,2	5	7	31	14	60	3,9
18/07/2023	12	15	2,6	104	29,3	81	1018	915	0	2	0,2	4	7	29	12	67	4,4
18/07/2023	13	15	2,8	81	28,8	85	1017	927	0	2	0,2	4	7	26	12	79	4,3
18/07/2023	14	12	3,1	73	28,8	84	1017	878	0	2	0,1	2	1	22	3	58	4,3
18/07/2023	15	10	2,8	74	28,9	85	1016	773	0	3	0,1	2	1	20	2	65	4,2
18/07/2023	16	10	2,7	72	28,9	86	1016	599	0	2	0,1	1	1	20	2	53	3,8
18/07/2023	17	11	2,3	70	28,9	88	1015	408	0	2	0,2	3	3	21	7	51	3,2
18/07/2023	18	13	1,9	48	29,3	87	1015	217	0	2	0,2	29	8	33	51	42	3
18/07/2023	19	12	2,2	31	28,6	91	1015	40	0	2	0,2	11	9	28	25	49	3,2
18/07/2023	20	13	2,5	40	28	96	1015	1	0	3	0,2	53	25	30	106	36	3,6
18/07/2023	21	12	2,7	39	27,6	100	1016	1	0	2	0,2	9	5	25	19	61	3,8
18/07/2023	22	12	1,1	27	27,5	100	1016	1	0	2	0,2	1	1	23	2	58	1,7
18/07/2023	23	13	1,1	222	27,4	100	1016	1	0	2	0,2	1	1	26	2	55	1,5
19/07/2023	00	15	1,9	215	27,3	100	1015	1	0	2	0,2	1	2	28	3	42	2,6
19/07/2023	01	16	2,1	194	26,9	100	1015	1	0	1	0,2	1	7	30	8	31	2,8
19/07/2023	02	16	2,8	187	26,4	100	1014	1	0	1	0,2	1	3	26	5	35	3,9
19/07/2023	03	16	1,5	194	26,2	100	1014	1	0	2	0,2	1	6	28	8	28	2,1
19/07/2023	04	17	1,1	223	26,1	100	1014	1	0	1	0,2	1	8	30	9	26	1,7
19/07/2023	05	16	0,7	292	26,2	100	1015	1	0	3	0,2	1	7	30	9	26	1,3
19/07/2023	06	20	2	348	26,2	100	1016	7	0	2	0,3	7	20	40	31	8	3,2
19/07/2023	07	24	2,4	3	27,2	100	1016	89	0	2	0,2	12	19	46	37	13	3,8
19/07/2023	08	21	2,5	39	28,4	96	1016	306	0	2	0,2	7	11	40	21	29	3,6
19/07/2023	09	18	3,1	53	29,2	88	1016	511	0	2	0,2	4	4	32	10	43	4,4
19/07/2023	10	20	2,4	64	29,9	84	1016	662	0	4	0,2	4	5	38	11	49	3,4
19/07/2023	11	18	2,1	101	30,4	80	1016	770	0	1	0,2	4	6	38	11	59	3,4
19/07/2023	12	16	2,4	88	30,3	80	1016	852	0	2	0,1	3	3	37	7	59	3,7
19/07/2023	13	16	2,9	75	29,8	85	1016	878	0	2	0,1	4	4	31	10	59	4
19/07/2023	14	14	2,9	71	29,8	87	1015	823	0	2	0,1	2	1	26	2	57	4,2
19/07/2023	15	14	2,7	60	30	85	1015	699	0	2	0,1			28		53	3,9
19/07/2023	16	14	2,3	66	29,8	87	1014	539	0	1	0,1	2	1	28	2	70	3,4
19/07/2023	17	14	1,9	55	29,8	88	1014	363	0	1	0,1	1	1	28	2	63	3,1
19/07/2023	18	15	2,3	51	29,6	91	1014	181	0	2	0,2	21	16	40	49	40	3,3
19/07/2023	19	14	1,7	75	28,8	95	1014	34	0	2	0,2	13	12	32	31	41	2,6
19/07/2023	20	15	1,1	98	28,4	97	1014	1	0	3	0,2	37	32	35	89	29	1,8
19/07/2023	21	15	1,5	145	28,3	98	1014	1	0	2	0,2	6	21	33	31	31	2,4
19/07/2023	22	15	0,7	47	28,2	97	1014	1	0	2	0,2	1	10	32	11	35	1,2
19/07/2023	23	15	0,7	42	28,1	100	1014	1	0	3	0,2	1	8	29	9	38	1,2
20/07/2023	00	14	1,4	62	27,7	100	1013	1	0	4	0,2	1	1	28	2	47	1,8
20/07/2023	01	14	1,5	70	27,5	100	1013	1	0	4	0,2	1	1	28	2	49	2
20/07/2023	02	14	1,9	50	27,5	100	1013	1	0	5	0,2	1	1	28	2	53	2,8
20/07/2023	03	15	2,4	58	27,5	100	1013	1	0	5	0,2	1	1	29	2	58	3,7
20/07/2023	04	14	2,2	53	27,5	99	1013	1	0	4	0,2	1	1	27	2	63	3,2
20/07/2023	05	14	2,1	47	27,5	99	1013	1	0	4	0,2	1	1	26	2	69	3,2
20/07/2023	06	14	2	41	27,6	98	1014	3	0	5	0,2	1	1	27	3	63	2,8
20/07/2023	07	15	2,1	36	27,8	97	1014	40	0	5	0,2	2	5	27	7	60	3,1
20/07/2023	08	15	2	25	28,6	92	1014	256	0	4	0,2	3	4	30	8	59	3,1
20/07/2023	09	15	2	50	27,8	97	1014	83	0,4	4	0,2	4	6	29	12	60	3,3
20/07/2023	10	12	2,4	48	28,3	95	1014	506	0	4	0,2			24		58	3,4
20/07/2023	11	12	2,6	62	29	88	1014	763	0	4	0,2	2	1	23	3	65	3,8
20/07/2023	12	13	2,9	64	28,9	87	1013	546	0	5	0,2	20	18	29	48	50	4
20/07/2023	13	12	3	80	29,2	85	1013	672	0	5	0,2	15	15	24	38	50	4,3
20/07/2023	14	12	3	82	29	86	1012	424	0	4	0,2	6	11	23	20	54	4,7
20/07/2023	15	11	3	38	29,5	84	1011	741	0	4	0,2	5	4	22	12	60	4,3
20/07/2023	16	11	2,7	69	29,6	83	1011	594	0	3	0,2	3	3	22	7	61	3,9
20/07/2023	17	11	2,8	82	29,1	85	1010	225	0	4	0,2	3	9	23	13	55	4,1
20/07/2023	18	14	2,2	74	28,9	88	1010	40	0	4	0,2	17	20	38	46	45	3,7
20/07/2023	19	12	1,8	24	28,6	91	1009	21	0	4	0,2	10	6	30	21	54	2,9
20/07/2023	20	13	1,7	357	28	91	1009	1	0	5	0,2	6	5	30	14	56	2,9
20/07/2023	21	12	1,7	19	28	93	1009	1	0	4	0,2	1	1	27	2	64	2,6
20/07/2023	22	12	1,1	9	27,9	94	1010	1	0	5	0,2	1	1	28	2	62	1,7
20/07/2023	23	12	1	75	27,7	96	1010	1	0	5	0,2	1	1	28	2	57	1,5
21/07/2023	00	13	0,9	141	27,4	97	1010	1	0	5	0,2	1	9	27	10	40	1,2
21/07/2023	01	14	0,7	227	27	98	1010	1	0	5	0,2	1	11	27	12	26	1,2
21/07/2023	02	14	1,6	28	27,2	100	1010	1	0	4	0,2	1	1	30	2	52	2,2
21/07/2023	03	17	1,6	12	27	100	1010	1	0	5	0,2	1	1	40	2	46	2,5
21/07/2023	04	13	2,2	22	27,2	100	1010	1	0	4	0,2	1	1	26	2	62	3,4
21/07/2023	05	18	1,1	314	26,6	100	1011	1	0	4	0,2	2	5	34	7	27	1,8
21/07/2023	06	19	1,3	315	26,7	99	1011	7	0	5	0,3	7	14	38	25	22	2
21/07/2023	07	19	1,4	312	27,7	90	1012	173	0	4	0,2	8	11	40	23	25	2,1
21/07/2023	08	16	1,3	349	28,7	75	1012	363	0					35			2
21/07/2023	09	15	1,9	44	29	74	1012	631	0	4	0,2	3	2	32	8	51	2,7
21/07/2023	10	14	2,8	64	28,9	74	1013	790	0	4	0,2	5	8	29	16	51	3,8
21/07/2023	11	13	3,6	81	29,1	68	1013	877	0	5	0,2	6	10	31	19	48	5,3
21/07/2023	12	8	4,1	67	29,7	58	1013	974	0	5	0,1	35	42	19	95	21	5,9
21/07/2023	13	7	4,9	68	29,5	57	1012	987	0	5	0,1	13	20	19	40	42	7
21/07/2023	14	8	4,5	65	29,5	63	1012	934	0	4	0,1	3	7	20	11	69	6,8
21/07/2023	15	9	4,3	64	29,2	68	1011	824	0	5	0,1	2	7	21	10	70	6,1
21/07/2023	16	9	3,6	69	29,1	71	1012	669	0	6	0,1	2	5	18	7	74	5,4
21/07/2023	17	9	3,2	76	28,7	76	1012	347	0	5	0,1	3	9	20	13	72	4,4
21/07/2023	18	11	2,5	58	28,6	78	1012	222	0	5	0,2	16	23	29	48	47	3,6
21/07/2023	19	11	2,4	30	28,7	79	1011	107	0	5	0,2	2	7	26	10	66	3,4
21/07/2023	20	11	2,3	49	27,9	82	1013	5	0	5	0,2	13	11	26	29	59	3,4
21/07/2023	21	12	2,9	36	27,8	86	1014	1	0	5	0,1	1	1	25	3	67	4,3
21/07/2023	22	12	2,6	36	27,9	86	1014	1	0	4	0,1	1	1	25	2	62	3,7
21/07/2023	23	12	2,9	49	27,8	88	1014	1	0	4	0,2	1	1	25	2	61	4,3
22/07/2023	00	11	3,3	46	27,6	89	1015	1	0	3	0,2	1	1	21	2	63	4,8
22/07/2023	01	11	3,6	37	27,4	89	1014	1	0	4	0,2	1	1	22	2	59	4,9
22/07/2023	02	11	4,3	30	27,3	89	1014	1	0	3	0,2	1	1	22	2	55	6,3
22/07/2023	03	10	4,9	31	26,9	89	1014	1	0	4	0,2	1	1	20	2	59	7
22/07/2023	04	11	5	21	26,8	89	1014	1	0	3	0,2	1	1	26	2	55	7,5
22/07/2023	05	12	4,9	23	26,6	87	1015	2	0	3	0,2	1	1	28	2	55	7,2
22/07/2023	06	12	4,8	22	26,6	83	1015	38	0	3	0,2	1	2	31	3	45	7,1
22/07/2023	07	13	4,3	18	27,1	75	1016	216	0	3	0,2	2	5	36	8	48	6,5
22/07/2023	08	12	4,3	19	27,6	74	1016	386	0	5	0,2	2	2	36	5	55	6,4
22/07/2023	09	10	4,3	22	28,1	71	1017	591	0	4	0,1	2	2	30	4	61	6,3
22/07/2023	10	10	4,2	25	28,4	71	1017	756	0	3	0,1	1	1	28	2	66	6,1
22/07/2023	11	8	4,4	37	28,7	74	1017	865	0	3	0,2	1	1	18	3	67	6,4
22/07/2023	12	9	4,8	42	28,8	77	1017	949	0	2	0,2	1	1	18	2	69	7,1
22/07/2023	13	10	5	58	28,8	80	1017	958	0	4	0,2	1	1	17	3	65	7
22/07/2023	14	9	4,2	67	29	75	1017	848	0	4	0,2	4	14	18	20	60	5,9
22/07/2023	15	10	3,9	72	29,3	77	1016	762	0	4	0,2	16	26	19	51	47	5,6
22/07/2023	16	11	3,2	83	29,9	79	1016	629	0	3	0,2	3	4	22	8	59	5,1
22/07/2023	17	11	3	88	29,4	82	1016	380	0	3	0,2	3	4	23	8	69	4,3
22/07/2023	18	14	2,4	74	29,2	80	1016	145	0	4	0,2	23	25	36	60	42	3,8
22/07/2023	19	13	2,4	75	28,6	84	1015	31	0	3	0,2	8	16	28	28	50	3,4
22/07/2023	20	12	2,5	74	28,3	85	1016	4	0	5	0,2	1	3	29	4	54	3,6
22/07/2023	21	12	2,6	62	28,1	88	1016	1	0	5	0,2	1	3	25	4	54	3,7
22/07/2023	22	11	2,6	67	27,9	88	1017	1	0	3	0,2	1	1	24	2	55	3,8
22/07/2023	23	11	2,4	79	27,9	90	1017	1	0,6	2	0,2	1	1	26	2	52	3,9
23/07/2023	00	14	1,7	105	27,6	94	1017	1	0	3	0,2	1	13	30	14	36	2,9
23/07/2023	01	14	1,6	57	27,6	92	1016	1	0	2	0,2	1	4	31	5	48	2,4
23/07/2023	02	13	1,8	43	27,6	93	1016	1	0	3	0,2	1	1	27	2	53	2,5
23/07/2023	03	12	1,7	48	27,5	93	1015	1	0	4	0,2	1	1	27	2	53	2,4
23/07/2023	04	12	1,8	38	27,4	92	1015	1	0	4	0,2	1	1	26	2	51	2,6
23/07/2023	05	12	1,6	42	27,4	91	1015	2	0	3	0,2	1	1	26	2	54	2,3
23/07/2023	06	12	1,5	38	27,4	91	1015	30	0	4	0,2	1	1	28	2	49	2,3
23/07/2023	07	15	2,2	24	27,7	89	1016	149	0	4	0,2	1	1	34	2	40	3,2
23/07/2023	08	15	1,9	26	28,4	84	1016	284	0	4	0,2	1	1	33	2	51	2,6
23/07/2023	09	14	1,6	40	29,1	81	1016	513	0	5	0,2	1	1	29	2	51	2,4
23/07/2023	10	13	2,3	76	29,3	79	1016	726	0	4	0,2	1	1	27	2	56	3,4
23/07/2023	11	12	2,8	83	29,7	76	1016	833	0	4	0,2	1	1	27	2	54	4,3
23/07/2023	12	13	2,8	89	29,8	76	1015	926	0	4	0,2	1	1	26	2	54	4,5
23/07/2023	13	13	3,2	96	30,1	75	1014	899	0	3	0,2	1	1	28	2	50	5,4
23/07/2023	14	11	3,2	101	30,2	74	1014	884	0	3	0,2	1	1	25	2	57	5,8
23/07/2023	15	10	3,1	97	30,2	74	1013	746	0	4	0,2	1	1	23	2	56	5,3
23/07/2023	16	11	2,8	91	29,6	78	1013	357	0	2	0,2	1	1	24	2	54	4,8
23/07/2023	17	12	2,3	86	29,6	77	1012	358	0	4	0,2	1	1	26	2	51	3,7
23/07/2023	18	12	2,3	91	29	81	1011	148	0	4	0,2	1	2	25	4	51	3,8
23/07/2023	19	11	1,9	93	28,8	83	1011	83	0	3	0,2	1	3	24	4	56	3,2
23/07/2023	20	11	1,6	63	28,1	87	1011	6	0	4	0,2	1	1	24	2	53	2,7
23/07/2023	21	11	1,2	23	27,8	89	1011	1	0	5	0,2	1	1	24	2	50	1,8
23/07/2023	22	11	1,3	37	27,8	89	1011	1	0	5	0,2	1	1	24	2	53	2
23/07/2023	23	11	1,1	77	27,6	89	1011	1	0	5	0,2	1	1	25	2	52	1,8
24/07/2023	00	11	1,1	130	27,6	89	1011	1	0	4	0,2	1	11	26	12	34	1,7
24/07/2023	01	12	0,9	173	27,5	90	1010	1	0	3	0,1	2	21	24	24	20	1,4
24/07/2023	02	12	0,8	228	27,3	90	1009	1	0	5	0,2	1	5	27	7	37	1,2
24/07/2023	03	12	1	269	27	91	1009	1	0	4	0,2	2	5	26	9	27	2,1
24/07/2023	04	14	1,5	244	26,9	91	1008	1	0	4	0,2	13	7	28	26	21	2,6
24/07/2023	05	14	1,9	235	26,7	90	1008	1	0	4	0,2	20	16	29	46	17	3,2
24/07/2023	06	14	1,8	185	26,6	86	1008	27	0	5	0,2	25	18	33	57	5	3,2
24/07/2023	07	18	1,8	203	27,1	83	1009	96	0	6	0,3	43	24	51	89	3	3
24/07/2023	08	17	1,8	195	27,9	77	1009	115	0	5	0,2	31	26	46	74	10	2,9
24/07/2023	09	17	1,5	209	29,4	65	1009	277	0	4	0,2	34	22	48	74	6	2,3
24/07/2023	10	15	1,7	185	33,5	36	1009	562	0	4	0,2	16	22	46	47	15	3
24/07/2023	11	14	2,4	52	33,5	44	1008	628	0	4	0,1	14	37	42	58	43	3,6
24/07/2023	12	15	2,3	5	32,4	56	1008	723	0	4	0,2	9	28	38	41	53	3,9
24/07/2023	13	15	1,6	318	33,6	55	1008	775	0	4	0,1	6	17	34	26	68	2,8
24/07/2023	14	15	2	30	34,3	51	1007	786	0	5	0,2	9	24	35	39	65	3,5
24/07/2023	15	13	2,7	53	33	57	1006	769	0	3	0,1	5	15	29	23	66	4,1
24/07/2023	16	12	2,7	46	32,5	58	1005	663	0	4	0,1	3	8	28	13	77	3,8
24/07/2023	17	13	3,1	31	31	74	1005	292	0	3	0,2	2	6	29	9	79	4,6
24/07/2023	18	15	3,3	21	30,2	83	1005	204	0	3	0,1	3	4	31	8	70	5,2
24/07/2023	19	15	3,5	22	29,4	91	1006	80	0	3	0,1	3	4	32	8	66	5,4
24/07/2023	20	15	3,5	25	28,5	94	1006	5	0	4	0,2	30	16	32	61	58	5,3
24/07/2023	21	14	3,9	23	28,3	92	1007	1	0	4	0,1	2	2	28	4	68	5,9
24/07/2023	22	14	3,5	18	28,3	88	1008	1	0	4	0,1	1	1	28	2	71	5,2
24/07/2023	23	12	4	20	28,3	84	1009	1	0	5	0,1	1	1	27	2	71	6,3
25/07/2023	00	13	4,4	32	28	87	1010	1	0	3	0,1	1	1	24	2	67	6,3
25/07/2023	01	12	3,8	34	27,7	87	1010	1	0	3	0,1	1	1	24	2	60	5,6
25/07/2023	02	10	3,5	38	27,6	79	1010	1	0	3	0,1	1	1	21	2	56	5,3
25/07/2023	03	8	3,1	43	27,5	70	1010	1	0	3	0,1	1	1	20	2	49	4,7
25/07/2023	04	6	3,9	40	27,5	64	1011	1	0	2	0,1	1	1	15	2	45	5,7
25/07/2023	05	6	3,3	44	27,1	64	1011	2	0	2	0,1	1	1	14	2	45	4,8
25/07/2023	06	5	2,5	59	27,3	59	1012	32	0	3	0,1	2	7	13	9	46	3,6
25/07/2023	07	6	2,7	61	27,2	60	1012	137	0	3	0,1	4	11	16	17	38	3,9
25/07/2023	08	6	1,7	46	27,9	56	1013	371	0	5	0,1	3	8	18	13	42	2,6
25/07/2023	09	6	1,6	60	28,6	56	1014	597	0	6	0,1	5	5	16	11	47	2,7
25/07/2023	10	5	2,6	84	28,4	56	1014	784	0	5	0,1	4	4	17	10	57	4,4
25/07/2023	11	5	3,5	84	28,2	55	1014	879	0	4	0,5	6	14	18	22	55	5,5
25/07/2023	12	7	3,9	85	28,2	58	1013	965	0	5	0,2	8	14	33	26	53	6,5
25/07/2023	13	5	3,6	92	28,7	58	1013	981	0	5	0,1	9	13	17	27	50	5,9
25/07/2023	14	7	3,8	91	28,7	60	1012	928	0	6	0,3	9	15	25	29	52	6,5
25/07/2023	15	8	3,7	86	28,6	64	1012	821	0	4	0,3	8	14	34	27	53	5,9
25/07/2023	16	5	3,9	71	28,5	65	1011	664	0	4	0,1	8	17	14	29	55	5,9
25/07/2023	17	6	4	60	28,2	67	1011	471	0	5	0,1	3	2	14	6	67	6,1
25/07/2023	18	8	4,1	54	28	68	1011	229	0	5	0,2	15	15	29	38	58	6,2
25/07/2023	19	7	3,9	50	27,4	70	1012	43	0	3	0,1	18	10	19	38	59	5,7
25/07/2023	20	7	3,5	52	27,3	71	1013	2	0	4	0,1	38	19	17	77	52	5
25/07/2023	21	6	3,1	49	27,3	73	1015	1	0	4	0,1	1	1	13	3	71	4,5
25/07/2023	22	7	3,3	25	27,4	72	1015	1	0	5	0,1	1	1	16	2	73	4,8
25/07/2023	23	6	3,5	22	27,1	73	1015	1	0	3	0,2	1	1	17	2	73	5,1
26/07/2023	00	9	2,2	356	26,5	74	1016	1	0	2	0,2	1	2	28	4	59	3,5
26/07/2023	01	9	2,6	359	26,3	73	1016	1	0	1	0,2	1	3	31	4	59	4,1
26/07/2023	02	9	2,7	356	26	63	1016	1	0	1	0,1	1	3	28	4	54	4,5
26/07/2023	03	7	2	339	25,8	60	1016	1	0	1	0,1	1	4	23	6	52	3,3
26/07/2023	04	6	1,1	321	25,5	63	1016	1	0	1	0,1	1	4	15	5	52	1,8
26/07/2023	05	7	0,9	330	25,7	64	1016	1	0	1	0,2	2	8	18	10	47	1,4
26/07/2023	06	8	1,3	26	26,2	60	1017	35	0	1	0,1	3	12	29	15	40	2,1
26/07/2023	07	7	1,6	54	26,7	57	1017	128	0	4	0,1	5	14	20	22	39	2,3
26/07/2023	08	6	1,8	73	27,5	55	1018	354	0	1	0,1	4	7	18	12	49	2,9
26/07/2023	09	5	2,1	79	27,2	55	1018	323	0	2	0,1	4	10	13	16	49	3,4
26/07/2023	10	6	2,6	111	27,8	55	1018	646	0	1	0,1	4	5	17	12	58	4,2
26/07/2023	11	6	3	118	28,1	56	1018	848	0	2	0,1	4	6	17	13	61	4,7
26/07/2023	12	6	3,4	128	28,3	56	1018	962	0	1	0,1	4	3	14	8	62	5,6
26/07/2023	13	6	3,7	118	28,3	56	1018	975	0	2	0,1	4	6	16	12	59	6,2
26/07/2023	14	7	3,7	111	28,5	56	1017	924	0	2	0,1	6	9	21	18	55	6,5
26/07/2023	15	6	3,5	94	28,2	60	1016	816	0	1	0,1	7	11	18	22	51	5,9
26/07/2023	16	5	3,5	84	28	59	1016	661	0	1	0,1	8	12	14	25	54	5,6
26/07/2023	17	4	3,2	80	28,3	58	1016	471	0	1	0,1	10	21	11	36	46	5,2
26/07/2023	18	5	3,3	63	28,3	57	1016	257	0	1	0,1	36	42	15	97	35	5
26/07/2023	19	5	3	63	27,9	61	1016	75	0	1	0,2	20	31	17	61	39	4,4
26/07/2023	20	5	2,7	63	27,3	69	1016	5	0	2	0,2	41	22	14	84	52	4,1
26/07/2023	21	5	2,2	59	27,1	76	1017	1	0	1	0,2	1	1	16	2	72	3,3
26/07/2023	22	5	2,2	60	27,2	79	1017	1	0	2	0,2	1	1	12	2	71	3,1
26/07/2023	23	6	2,2	45	27,1	77	1017	1	0	1	0,2	1	1	14	2	60	3,5
27/07/2023	00	6	3	17	26,9	71	1017	1	0	2	0,2	1	1	18	2	62	4,6
27/07/2023	01	6	3,1	18	26,8	71	1016	1	0	1	0,1	1	1	19	2	63	4,6
27/07/2023	02	7	2,9	18	26,8	71	1016	1	0	1	0,1	1	1	19	2	60	4,2
27/07/2023	03	6	2,7	24	26,7	73	1016	1	0	2	0,1	1	1	17	2	60	3,9
27/07/2023	04	7	2,5	19	26,6	77	1015	1	0	1	0,2	1	1	17	2	59	3,7
27/07/2023	05	8	2	15	26,6	77	1016	1	0	2	0,2	1	3	22	4	52	3
27/07/2023	06	9	1,3	337	26,6	73	1016	22	0	2	0,2	4	19	26	26	34	2,2
27/07/2023	07	10	1,4	356	27,3	71	1016	157	0	1	0,2	7	19	32	30	37	2,1
27/07/2023	08	8	1,5	21	28,2	70	1016	305	0	1	0,2	9	14	21	29	46	2,3
27/07/2023	09	7	1,8	41	27,6	76	1015	298	0	1	0,2	4	11	17	18	49	3,1
27/07/2023	10	8	2,2	141	29,3	68	1016	661	0	1	0,2	4	8	16	15	58	3,4
27/07/2023	11	9	3,4	139	29,2	69	1016	826	0	1	0,2	3	4	19	9	72	5,1
27/07/2023	12	8	3,9	129	29,3	71	1015	913	0	1	0,2	4	6	17	11	72	6
27/07/2023	13	8	3,9	122	29,7	69	1014	933	0	1	0,2	8	15	22	27	58	6,2
27/07/2023	14	7	4,2	127	29,8	67	1014	890	0	1	0,4	6	7	20	16	56	6,8
27/07/2023	15	7	4,1	129	29,8	68	1012	755	0	1	0,1	5	6	19	13	58	6,8
27/07/2023	16	8	3,8	125	29,9	66	1012	620	0	1	0,1	7	10	21	21	55	6,2
27/07/2023	17	7	4	124	29,5	68	1011	450	0	1	0,1	4	6	16	11	60	6,2
27/07/2023	18	7	3,9	124	29,3	68	1011	242	0	1	0,1	6	9	16	18	58	6,4
27/07/2023	19	11	2,9	116	29,1	70	1011	67	0	1	0,2	60	41	38	133	32	5,5
27/07/2023	20	9	2,6	117	28	77	1011	4	0	1	0,2	28	25	21	69	43	4,7
27/07/2023	21	8	2	115	27,9	78	1012	1	0	1	0,2	4	26	19	32	34	3,7
27/07/2023	22	9	1,3	10	27,9	79	1012	1	0	1	0,2	2	8	21	10	53	2,1
27/07/2023	23	10	1,9	359	27,6	81	1012	1	0	1	0,2	1	4	26	5	53	3,1
28/07/2023	00	9	3,7	12	27,3	84	1012	1	0	3	0,2	1	1	22	2	63	5,7
28/07/2023	01	7	4	28	27,1	85	1012	1	0	3	0,2	1	1	14	2	63	5,8
28/07/2023	02	7	3,4	33	27	85	1012	1	0	4	0,2	1	1	13	2	61	4,8
28/07/2023	03	6	3,1	42	26,9	85	1012	1	0	3	0,2	1	1	13	2	60	4,5
28/07/2023	04	8	1,9	354	26,6	83	1012	1	0	5	0,2	1	2	19	3	49	3,1
28/07/2023	05	8	1,8	305	25,9	80	1013	2	0	3	0,2	1	4	17	6	41	2,8
28/07/2023	06	8	1,8	301	26,2	79	1013	31	0	5	0,2	4	9	17	15	37	2,9
28/07/2023	07	10	1,6	300	27,5	74	1014	196	0	4	0,2	6	17	26	27	36	2,8
28/07/2023	08	10	1,7	313	28,3	71	1014	400	0	4	0,2	10	13	24	29	43	3,3
28/07/2023	09	8	2,2	36	28,9	70	1014	633	0	3	0,2	6	8	20	17	54	3,3
28/07/2023	10	8	3	52	28,5	76	1014	762	0	5	0,2	6	6	18	15	65	4,2
28/07/2023	11	6	3,5	57	28,7	79	1015	863	0	3	0,2	4	3	13	9	61	5
28/07/2023	12	7	3,3	61	29,4	76	1014	949	0	3	0,2	4	3	15	8	66	4,8
28/07/2023	13	8	3,3	59	29,5	75	1014	968	0	4	0,2	3	1	15	3	71	4,8
28/07/2023	14	9	3,5	58	29,5	76	1013	913	0	3	0,2			18		74	5
28/07/2023	15	9	3,8	65	29,3	79	1013	778	0	3	0,2	3	2	17	4	75	5,3
28/07/2023	16	9	3,4	74	29,2	80	1012	604	0	3	0,2	3	5	15	9	68	4,8
28/07/2023	17	9	3,1	84	29	79	1012	302	0	3	0,2	1	1	16	2	81	4,8
28/07/2023	18	9	2,9	86	29,1	77	1012	212	0	4	0,2	14	17	22	38	55	4,3
28/07/2023	19	7	2,7	70	28,6	79	1012	67	0	5	0,2	11	11	16	28	50	3,8
28/07/2023	20	6	2,7	63	27,9	80	1013	4	0	4	0,2	11	4	14	22	63	3,9
28/07/2023	21	5	2,5	69	27,5	81	1014	1	0	3	0,2	1	1	10	2	62	3,7
28/07/2023	22	5	2,3	53	27,4	83	1014	1	0	3	0,2	1	1	9	2	57	3,4
28/07/2023	23	4	2,3	43	27,3	83	1014	1	0	4	0,2	1	1	8	2	59	3,3
29/07/2023	00	5	2,1	36	27,3	81	1014	1	0	3	0,2	1	1	8	2	59	3,1
29/07/2023	01	4	1,9	31	27,2	81	1014	1	0	4	0,2	1	1	9	2	61	2,7
29/07/2023	02	6	1,3	331	26,9	82	1013	1	0	5	0,2	1	1	11	2	55	2
29/07/2023	03	6	1,4	324	26,7	83	1013	1	0	3	0,2	1	1	11	2	58	2,2
29/07/2023	04	7	1,7	309	26,4	82	1013	1	0	4	0,2	1	1	12	2	54	2,7
29/07/2023	05	8	1,2	292	26,1	82	1013	2	0	4	0,2	1	1	15	3	47	1,9
29/07/2023	06	8	1,2	238	26,6	81	1013	31	0	4	0,2	2	6	14	9	43	1,7
