FECHA	HORA	PM2.5	C8H10	C7H8	C6H6	SO2	CO	NO	NO2	PM10	NOx	O3
20/03/2023	18	1	0,4	0,6	0,4	4	0,2	11	30	7	47	52
20/03/2023	19	1	0,5	0,7	0,6	3	0,4	8	32	10	43	50
20/03/2023	20	4	0,6	0,9	0,6	4	0,4	6	39	12	49	35
20/03/2023	21	3	0,4	0,6	0,4	3	0,3	2	19	8	22	61
20/03/2023	22	3	0,4	0,6	0,4	3	0,3	2	13	7	16	66
20/03/2023	23	3	0,7	0,6	0,3	3	0,2	1	10	7	12	65
21/03/2023	00	4	0,7	1	0,3	3	0,2	2	16	9	19	48
21/03/2023	01	4	0,4	9,4	0,3	3	0,2	4	18	9	22	38
21/03/2023	02	5	0,4	3,1	0,3	4	0,2	2	11	10	14	50
21/03/2023	03	4	0,4	1,2	0,3	4	0,1	2	13	9	15	45
21/03/2023	04	6	0,4	0,6	0,3	4	0,2	2	15	10	18	31
21/03/2023	05	7	0,6	0,7	0,4	3	0,2	2	14	12	18	30
21/03/2023	06	8	0,5	2,3	0,4	4	0,2	10	27	13	42	18
21/03/2023	07	9	1,6	3,5	0,7	9	0,5	68	38	17	142	6
21/03/2023	08	10	1,9	3,3	0,8	7	0,4	55	41	23	126	9
21/03/2023	09	20	2,9	3,6	0,8	8	0,4	49	45	46	121	15
21/03/2023	10	14	3,6	3,6	0,6	5	0,3	13	30	24	50	42
21/03/2023	11	12	0,7	0,7	0,4	5	0,3	16	30	22	55	42
21/03/2023	12	11	0,5	0,6	0,4	5	0,3	11	28	21	45	56
21/03/2023	13	10	0,4	0,6	0,3	5	0,3	14	28	17	50	56
21/03/2023	14	10	0,4	0,6	0,4	5	0,3	15	30	16	52	58
21/03/2023	15	11	0,4	0,6	0,4	6	0,3	9	22	20	36	73
21/03/2023	16	11	0,4	0,6	0,5	4	0,2	5	16	17	24	86
21/03/2023	17	10	0,4	0,6	0,4	4	0,2	5	12	16	19	93
21/03/2023	18	13	0,4	0,6	0,3	3	0,3	3	8	17	13	102
21/03/2023	19	15	0,3	0,6	0,3	3	0,3	2	6	19	8	102
21/03/2023	20	17	0,4	0,6	0,4	3	0,4	2	9	21	11	89
21/03/2023	21	22	0,4	0,6	0,4	3	0,4	1	8	26	10	88
21/03/2023	22	23	0,3	0,6	0,3	3	0,3	1	7	27	10	88
21/03/2023	23	22	0,3	0,6	0,3	3	0,3	1	7	26	8	86
22/03/2023	00	23	0,3	0,6	0,3	3	0,3	2	8	27	11	69
22/03/2023	01	24	0,4	2,9	0,3	3	0,4	2	20	28	23	38
22/03/2023	02	24	0,9	1,6	0,4	3	0,4	1	24	28	26	25
22/03/2023	03	21	0,8	1,4	0,4	3	0,3	1	19	25	20	33
22/03/2023	04	18	1	1,1	0,4	3	0,3	1	15	23	17	33
22/03/2023	05	17	1,1	2,5	0,4	3	0,3	3	15	21	19	22
22/03/2023	06	13	2	4,6	0,5	4	0,4	10	28	18	42	10
22/03/2023	07	13	1,9	4,4	0,7	6	0,5	38	39	20	97	7
22/03/2023	08	17	4	8,6	1,3	11	0,8	92	45	27	185	9
22/03/2023	09	18	4,2	7,1	1,3	6	0,6	39	44	24	104	22
22/03/2023	10	19	0,8	0,8	0,5	4	0,4	12	28	24	47	54
22/03/2023	11	19	0,6	0,6	0,3	3	0,4	8	18	24	31	77
22/03/2023	12	20	0,4	0,6	0,3	3	0,3	6	15	26	23	90
22/03/2023	13	20	0,4	0,6	0,4	4	0,3	18	31	27	58	63
22/03/2023	14	22	0,4	0,6	0,5	5	0,3	12	28	29	46	71
22/03/2023	15	21	0,4	0,6	0,4	4	0,2	9	20	30	34	86
22/03/2023	16	17	0,4	0,6	0,4	5	0,2	11	29	23	46	76
22/03/2023	17	11	0,4	0,6	0,4	4	0,2	6	13	16	21	96
22/03/2023	18	14	0,4	0,6	0,3	3	0,1	3	10	18	14	102
22/03/2023	19	15	0,4	0,6	0,3	3	0,2	1	8	19	10	100
22/03/2023	20	19	0,4	0,6	0,3	3	0,3	2	11	23	14	91
22/03/2023	21	23	0,4	0,6	0,4	3	0,3	2	9	27	12	92
22/03/2023	22	22	0,4	0,6	0,3	3	0,3	1	8	26	11	93
22/03/2023	23	23	0,4	0,6	0,3	3	0,2	2	7	26	9	95
23/03/2023	00	26	0,4	0,9	0,3	3	0,2	2	7	30	9	82
23/03/2023	01	34	0,4	0,6	0,3	4	0,3	2	13	38	16	55
23/03/2023	02	27	0,4	0,6	0,4	3	0,2	2	7	30	9	64
23/03/2023	03	24	0,4	0,6	0,3	3	0,2	1	13	28	15	44
23/03/2023	04	24	0,8	0,7	0,4	3	0,2	2	19	28	22	25
23/03/2023	05	22	1,1	1,1	0,4	3	0,2	3	22	27	27	15
23/03/2023	06	23	1,2	1,1	0,4	5	0,4	25	33	28	72	10
23/03/2023	07	36	2,5	4,1	0,8	11	0,6	82	41	49	168	11
23/03/2023	08	28	3,9	7,6	1,4	10	0,8	70	48	36	155	13
23/03/2023	09	26	4,4	5,5	1	8	0,5	59	50	35	140	16
23/03/2023	10	27	3,7	4,5	1,1	7	0,4	42	55	36	119	24
23/03/2023	11	23	2,4	2,4	0,6	4	0,3	15	32	37	56	49
23/03/2023	12	18	0,8	0,8	0,4	4	0,2	12	30	26	48	68
23/03/2023	13	19	0,5	0,6	0,5	4	0,3	12	29	25	48	77
23/03/2023	14	19	0,6	0,6	0,4	3	0,4	5	18	25	25	95
23/03/2023	15	17	0,4	0,6	0,4	3	0,3	3	9	22	14	107
23/03/2023	16	18	0,4	0,6	0,3	3	0,3	3	9	23	14	103
23/03/2023	17	14	0,4	0,6	0,3	3	0,3	3	12	21	17	97
23/03/2023	18	13	0,4	0,6	0,3	3	0,3	2	13	18	17	90
23/03/2023	19	14	0,4	0,6	0,4	3	0,3	2	12	18	15	86
23/03/2023	20	15	0,6	0,8	0,5	3	0,4	3	15	19	20	81
23/03/2023	21	14	0,4	0,6	0,4	3	0,4	1	11	18	14	90
23/03/2023	22	22	0,4	0,6	0,4	3	0,5	1	15	26	17	81
23/03/2023	23	22	0,4	0,6	0,5	3	0,4	2	19	27	22	71
24/03/2023	00	24	0,4	0,6	0,5	3	0,4	2	20	29	23	59
24/03/2023	01	27	0,5	0,7	0,5	3	0,5	2	25	31	27	39
24/03/2023	02	31	1,5	2,8	0,6	4	0,5	3	31	35	35	19
24/03/2023	03	32	2,6	5,4	0,6	4	0,6	2	33	36	36	14
24/03/2023	04	32	2,5	7,3	0,7	5	0,6	4	32	36	38	11
24/03/2023	05	34	3,6	8,8	0,9	5	0,6	12	28	38	46	12
24/03/2023	06	28	4	8,2	0,9	5	0,5	21	33	34	66	10
24/03/2023	07	9	1,8	2,9	0,7	4	0,4	17	35	18	61	9
24/03/2023	08	7	0,5	0,7	0,5	3	0,5	13	29	36	50	21
24/03/2023	09	4	0,4	0,6	0,4	3	0,4	10	26	21	42	28
24/03/2023	10	4	0,4	0,6	0,4	4	0,3	5	11	32	19	56
24/03/2023	11	9	0,4	0,6	0,3	3	0,2	5	11	72	19	71
24/03/2023	12	3	0,4	0,6	0,3	3	0,2	4	10	29	15	76
24/03/2023	13	2	0,4	0,6	0,3	3	0,2	6	11	25	20	74
24/03/2023	14	3	0,4	0,6	0,3	3	0,2	3	10	37	14	74
24/03/2023	15	4	0,4	0,6	0,3	3	0,2	5	12	34	20	74
24/03/2023	16	2	0,4	0,6	0,3	3	0,2	5	16	22	23	65
24/03/2023	17	14	1,1	1	0,5	5	0,4	19	45	32	74	55
24/03/2023	18	15	0,7	0,7	0,6	3	0,4	3	23	27	27	79
24/03/2023	19	17	0,4	0,6	0,5	3	0,5	2	24	26	27	77
24/03/2023	20	32	0,4	0,6	0,6	4	0,7	4	34	41	40	85
24/03/2023	21	34	1,1	1,8	0,9	6	0,7	5	46	42	53	55
24/03/2023	22	41	1,5	1,9	0,9	8	0,7	5	49	49	56	43
24/03/2023	23	42	1,4	1,7	1	9	0,8	11	59	50	75	21
25/03/2023	00	39	1,3	1,8	1	8	0,8	10	63	46	79	13
25/03/2023	01	33	1,3	1,8	0,9	6	0,6	6	49	39	58	17
25/03/2023	02	30	2,1	3,6	0,9	7	0,7	17	51	35	78	11
25/03/2023	03	26	2,5	3,8	0,9	6	0,6	10	42	30	59	11
25/03/2023	04	2	1,1	1,4	0,5	3	0,3	2	9	6	12	33
25/03/2023	05	1	0,4	0,6	0,3	3	0,3	2	11	5	15	32
25/03/2023	06	1	0,7	0,6	0,3	3	0,3	3	13	6	17	26
25/03/2023	07	2	0,4	0,6	0,3	4	0,4	14	27	8	48	13
25/03/2023	08	13	0,4	0,6	0,4	3	0,4	3	11	19	15	53
25/03/2023	09	21	0,4	0,6	0,4	3	0,5	2	12	26	15	77
25/03/2023	10	21	0,4	0,6	0,6	3	0,5	2	12	26	15	89
25/03/2023	11	13	0,3	0,6	0,4	3	0,5	6	14	20	23	90
25/03/2023	12	15	0,4	0,6	0,5	3	0,3	2	9	22	12	112
25/03/2023	13	9	0,4	0,6	0,4	3	0,3	2	8	19	11	107
25/03/2023	14	8	0,4	0,6	0,3	4	0,2	3	11	16	16	107
25/03/2023	15	9	0,4	0,6	0,3	3	0,2	2	9	14	12	108
25/03/2023	16	7	0,4	0,6	0,3	3	0,2	4	14	12	19	98
25/03/2023	17	8	0,4	0,6	0,3	4	0,2	5	19	13	26	85
25/03/2023	18	9	0,4	0,6	0,3	3	0,2	4	13	13	19	96
25/03/2023	19	9	0,3	0,6	0,3	3	0,2	2	6	13	9	101
25/03/2023	20	11	0,3	0,6	0,3	3	0,3	3	8	15	12	97
25/03/2023	21	14	0,4	0,6	0,4	3	0,4	3	12	18	16	83
25/03/2023	22	17	0,4	0,6	0,4	3	0,4	6	19	21	28	61
25/03/2023	23	19	0,4	0,6	0,3	3	0,3	2	21	23	24	48
26/03/2023	00	21	0,4	0,6	0,4	3	0,4	2	22	25	25	38
26/03/2023	01	19	0,4	0,6	0,4	3	0,3	2	18	24	21	39
26/03/2023	02	16	0,4	0,6	0,4	3	0,4	2	15	20	17	40
26/03/2023	03	14	0,4	0,6	0,4	3	0,3	1	10	19	12	43
26/03/2023	04	5	0,4	0,6	0,3	3	0,2	2	6	10	9	42
26/03/2023	05	2	0,4	0,6	0,3	3	0,2	1	11	7	13	32
26/03/2023	06	1	0,4	0,6	0,6	4	0,2	16	26	8	51	14
26/03/2023	07	1	0,4	0,6	0,5	3	0,2	8	26	10	39	13
26/03/2023	08	1	0,4	0,6	0,3	3	0,2	3	12	9	17	36
26/03/2023	09	1	0,4	0,6	0,3	3	0,2	2	5	10	8	55
26/03/2023	10	3	0,3	0,6	0,3	3	0,1	2	5	30	8	61
26/03/2023	11	7	0,3	0,6	0,3	3	0,1	1	4	59	6	62
26/03/2023	12	2	0,3	0,6	0,3	3	0,1	1	3	32	6	66
26/03/2023	13	6	0,4	0,6	0,3	3	0,2	2	4	68	6	63
26/03/2023	14	11	0,4	0,6	0,3	3	0,1	2	3	93	5	67
26/03/2023	15	9	0,3	0,6	0,3	3	0,1	1	4	83	5	70
26/03/2023	16	5	0,3	0,6	0,3	3	0,1	2	3	57	6	77
26/03/2023	17	8	0,4	0,6	0,3	3	0,1	1	4	70	6	88
26/03/2023	18	1	0,4	0,6	0,3	3	0,1	2	5	23	7	91
26/03/2023	19	1	0,4	0,6	0,3	3	0,1	2	10	12	12	81
26/03/2023	20	1	0,4	0,6	0,3	3	0,1	2	16	16	19	72
26/03/2023	21	2	0,4	0,6	0,3	3	0,2	3	20	12	24	53
26/03/2023	22	1	0,4	0,6	0,3	3	0,2	2	16	10	20	53
26/03/2023	23	2	0,4	0,6	0,3	3	0,2	1	4	16	6	88
27/03/2023	00	1	0,3	2,4	0,3	3	0,2	1	3	8	5	91
27/03/2023	01	2	0,3	0,6	0,3	3	0,2	1	3	20	5	89
27/03/2023	02	1	0,3	0,6	0,3	3	0,2	1	3	3	4	87
27/03/2023	03	1	0,3	0,6	0,3	3	0,2	1	3	3	5	76
27/03/2023	04	1	0,3	0,6	0,3	3	0,2	1	4	3	6	76
27/03/2023	05	1	0,3	0,6	0,3	3	0,2	5	17	7	24	53
27/03/2023	06	1	0,4	0,6	0,3	3	0,2	5	21	10	28	48
27/03/2023	07	3	0,4	0,6	0,4	3	0,4	5	28	33	35	42
27/03/2023	08	1	0,4	0,6	0,4	3	0,3	7	18	16	29	57
27/03/2023	09	1	0,4	0,6	0,3	3	0,2	5	10	12	17	72
27/03/2023	10	1								9		
27/03/2023	11	1								9		
27/03/2023	12	2	0,3	0,6	0,3	3	0,2	4	8	14	14	95
27/03/2023	13	1	0,4	0,6	0,3	3	0,2	3	9	7	14	95
27/03/2023	14	2	0,4	0,6	0,4	3	0,2	6	14	15	22	91
27/03/2023	15	5	0,4	0,6	0,3	4	0,2	10	21	40	36	79
27/03/2023	16	1	0,4	0,6	0,3	3	0,2	9	18	18	31	86
27/03/2023	17	1	0,4	0,6	0,4	3	0,2	6	21	7	29	77
27/03/2023	18	1	0,4	0,6	0,4	3	0,3	14	28	8	50	62
27/03/2023	19	1	0,4	0,6	0,4	3	0,3	9	33	6	48	55
27/03/2023	20	1	0,4	0,6	0,3	3	0,3	3	16	6	20	75
27/03/2023	21	1	0,4	0,6	0,3	3	0,3	2	16	6	19	73
27/03/2023	22	1	0,3	0,6	0,3	3	0,2	2	14	8	16	76
27/03/2023	23	1	0,4	0,7	0,3	3	0,2	2	9	5	12	73
28/03/2023	00	1	0,4	1,2	0,3	3	0,2	1	6	6	8	65
28/03/2023	01	1	0,6	0,6	0,3	3	0,2	2	6	5	8	67
28/03/2023	02	1	0,5	2,3	0,3	3	0,2	1	3	5	5	72
28/03/2023	03	1	0,4	1,5	0,3	3	0,1	1	4	5	6	73
28/03/2023	04	1	0,4	0,7	0,3	3	0,1	1	4	5	6	71
28/03/2023	05	1	0,4	1,2	0,3	3	0,3	10	37	7	52	24
28/03/2023	06	2	0,4	0,8	0,4	3	0,4	17	49	12	74	9
28/03/2023	07	3	0,5	1,4	0,5	5	0,5	34	53	16	105	8
28/03/2023	08	7	1,5	2,4	0,6	6	0,5	37	47	30	105	16
28/03/2023	09	14	2,5	4,1	0,7	5	0,4	15	33	28	56	38
28/03/2023	10	13	0,6	1,2	0,5	3	0,4	8	24	23	36	65
28/03/2023	11	19	0,5	0,7	0,5	5	0,4	23	42	34	76	49
28/03/2023	12	16	0,5	0,8	0,6	5	0,3	19	39	28	68	57
28/03/2023	13	6	0,4	0,6	0,4	4	0,3	12	25	14	43	71
28/03/2023	14	2	0,4	0,6	0,3	3	0,2	4	16	10	22	88
28/03/2023	15	1	0,4	0,6	0,3	3	0,2	9	21	6	34	84
28/03/2023	16	1	0,4	0,6	0,3	3	0,2	8	19	7	30	83
28/03/2023	17	2	0,4	0,6	0,3	3	0,3	8	22	8	35	73
28/03/2023	18	2	0,4	0,6	0,3	3	0,3	9	25	7	39	64
28/03/2023	19	1	0,8	1,5	0,7	3	0,4	5	23	7	31	58
28/03/2023	20	3	0,5	0,7	0,4	3	0,3	3	19	7	23	62
28/03/2023	21	2	0,4	0,6	0,3	3	0,3	2	5	6	7	83
28/03/2023	22	2	0,4	1	0,3	3	0,3	1	7	7	9	73
28/03/2023	23	1	0,4	0,8	0,3	3	0,2	1	4	5	5	82
29/03/2023	00	1	0,4	0,8	0,3	3	0,3	1	5	5	6	82
29/03/2023	01	1	0,3	0,6	0,3	3	0,2	2	3	5	6	86
29/03/2023	02	3	0,3	0,6	0,3	3	0,2	2	6	7	10	64
29/03/2023	03	4	0,4	0,6	0,3	3	0,2	1	7	8	9	39
29/03/2023	04	6	0,9	1	0,3	3	0,2	2	14	11	17	24
29/03/2023	05	8	1,9	1,2	0,4	4	0,3	11	28	13	44	8
29/03/2023	06	8	1,3	1,3	0,6	4	0,4	36	35	15	90	4
29/03/2023	07	16	3,7	4,9	1,3	11	0,7	94	47	29	191	6
29/03/2023	08	13	8,7	9,2	1,6	11	0,7	96	47	26	194	10
29/03/2023	09	9	4	5	0,8	4	0,4	14	30	17	52	39
29/03/2023	10	6	1,3	0,7	0,4	3	0,3	12	19	13	37	62
29/03/2023	11	4	0,4	0,6	0,3	3	0,3	8	20	9	33	70
29/03/2023	12	6	0,4	0,6	0,4	3	0,2	12	29	16	47	58
29/03/2023	13	2	0,4	0,7	0,5	4	0,3	13	20	10	39	78
29/03/2023	14	1	0,4	0,6	0,3	3	0,3	9	20	6	33	72
29/03/2023	15	1	0,4	0,6	0,3	3	0,2	12	24	6	42	72
29/03/2023	16	2	0,5	1	0,5	3	0,3	13	25	8	45	65
29/03/2023	17	1	0,7	1	0,5	3	0,3	12	22	10	40	66
29/03/2023	18	1	0,5	0,9	0,5	3	0,3	8	29	10	41	54
29/03/2023	19	1	0,9	1,6	0,7	3	0,4	3	12	5	17	78
29/03/2023	20	1	0,4	0,6	0,3	3	0,4	2	5	5	8	86
29/03/2023	21	1	0,3	0,6	0,3	3	0,3	1	4	5	6	96
29/03/2023	22	1	0,3	0,6	0,3	3	0,3	1	3	4	5	101
29/03/2023	23	1	0,3	0,6	0,3	3	0,3	2	3	4	6	96
30/03/2023	00	2	0,4	1,2	0,3	3	0,3	1	5	6	6	76
30/03/2023	01	4	0,4	0,6	0,3	3	0,3	2	10	9	13	52
30/03/2023	02	7	0,5	0,6	0,3	3	0,3	2	13	11	15	37
30/03/2023	03	6	0,4	0,6	0,3	3	0,3	1	12	11	13	32
30/03/2023	04	4	0,5	0,6	0,3	3	0,4	2	10	8	13	33
30/03/2023	05	4	1,1	0,6	0,3	3	0,4	5	24	9	31	15
30/03/2023	06	12	1,3	0,9	0,6	5	0,5	36	36	19	91	7
30/03/2023	07	10	2,3	5,1	1,1	10	0,8	89	44	17	180	8
30/03/2023	08	15	3,3	5,3	1,2	9	0,7	75	48	31	163	9
30/03/2023	09	18	4,7	6,9	0,9	8	0,7	65	54	39	153	12
30/03/2023	10	6	4,4	6,5	0,7	4	0,4	14	26	36	48	46
30/03/2023	11	5	0,4	0,6	0,3	3	0,3	4	8	47	15	78
30/03/2023	12	10	0,4	0,6	0,3	3	0,2	5	11	91	18	76
30/03/2023	13	9	0,5	0,8	0,4	3	0,2	3	10	78	14	76
30/03/2023	14	8	0,4	0,6	0,3	3	0,1	2	7	61	10	79
30/03/2023	15	6	0,4	0,6	0,3	3	0,1	6	13	46	22	76
30/03/2023	16	6	0,4	0,6	0,3	3	0,1	5	11	47	19	85
30/03/2023	17	6	0,4	0,6	0,3	3	0,1	3	12	42	17	87
30/03/2023	18	4	0,6	1	0,4	3	0,4	12	31	14	49	68
30/03/2023	19	6	0,7	1	0,6	3	0,4	2	26	12	29	71
30/03/2023	20	6	0,5	0,6	0,4	3	0,4	2	21	11	24	76
30/03/2023	21	7	0,5	0,7	0,4	3	0,4	2	22	13	25	73
30/03/2023	22	8	0,4	0,6	0,4	3	0,4	11	53	12	70	24
30/03/2023	23	6	0,4	0,6	0,3	3	0,3	2	21	11	23	51
31/03/2023	00	6	0,4	0,6	0,3	3	0,4	1	18	10	20	61
31/03/2023	01	5	0,4	0,6	0,3	3	0,4	1	8	9	10	69
31/03/2023	02	1	0,4	0,6	0,3	3	0,3	1	4	10	6	61
31/03/2023	03	3	0,4	0,6	0,3	3	0,3	1	3	20	5	76
31/03/2023	04	1	0,3	0,6	0,3	3	0,3	1	3	9	5	81
31/03/2023	05	1	0,3	0,6	0,3	3	0,3	2	6	8	8	75
31/03/2023	06	3	0,4	0,6	0,3	3	0,3	4	14	14	20	66
31/03/2023	07	4	0,4	0,6	0,3	3	0,3	11	32	22	48	40
31/03/2023	08	9	0,4	0,6	0,3	3	0,3	3	11	76	15	77
31/03/2023	09	14	0,4	0,6	0,3	3	0,2	2	6	102	8	87
31/03/2023	10	8	0,4	0,6	0,3	3	0,3	3	7	63	11	85
31/03/2023	11	4	0,4	0,6	0,3	3	0,2	2	6	35	9	77
31/03/2023	12	4	0,4	0,6	0,3	3	0,2	4	8	45	14	75
31/03/2023	13	7	0,4	0,6	0,3	3	0,3	3	7	59	12	73
31/03/2023	14	4	0,4	0,6	0,3	3	0,2	5	10	36	17	73
31/03/2023	15	2	0,5	0,6	0,3	3	0,2	3	8	19	13	77
31/03/2023	16	5	0,5	0,6	0,3	3	0,2	2	8	48	11	81
31/03/2023	17	6	0,4	0,6	0,3	3	0,2	2	7	49	10	83
31/03/2023	18	2	0,4	0,6	0,3	3	0,2	3	10	22	15	72
31/03/2023	19	1	0,4	0,6	0,3	3	0,2	2	10	17	14	72
31/03/2023	20	1	0,4	0,6	0,3	3	0,2	2	7	14	10	78
31/03/2023	21	1	0,4	0,6	0,3	3	0,3	2	7	10	10	77
31/03/2023	22	1	0,4	0,6	0,3	3	0,2	1	6	7	8	75
31/03/2023	23	1	0,4	0,6	0,3	3	0,2	1	5	9	7	73
01/04/2023	00	3	0,4	0,6	0,3	3	0,3	1	4	28	5	76
01/04/2023	01	2	0,4	0,6	0,3	3	0,3	1	3	13	5	78
01/04/2023	02	1	0,4	0,6	0,3	3	0,3	1	5	7	7	76
01/04/2023	03	1	0,3	0,6	0,3	3	0,3	1	3	7	4	82
01/04/2023	04	1	0,3	0,6	0,3	3	0,3	1	3	6	5	78
01/04/2023	05	1	0,3	0,6	0,3	3	0,3	1	6	6	8	67
01/04/2023	06	1	0,4	0,6	0,3	3	0,3	2	6	6	8	68
01/04/2023	07	1	0,4	0,6	0,3	3	0,3	3	11	7	15	58
01/04/2023	08	3	0,3	0,6	0,3	3	0,3	2	8	11	10	61
01/04/2023	09	3	0,4	0,6	0,3	3	0,4	3	5	12	9	66
01/04/2023	10	1	0,4	0,6	0,3	3	0,3	2	5	8	9	70
01/04/2023	11	2	0,4	0,6	0,3	3	0,3	3	5	8	10	76
01/04/2023	12	1	0,4	0,6	0,3	3	0,2	3	7	8	11	83
01/04/2023	13	3	0,4	0,6	0,3	4	0,2	11	22	11	39	65
01/04/2023	14	1	0,4	0,6	0,3	3	0,2	5	15	11	22	71
01/04/2023	15	3	0,4	0,6	0,3	3	0,1	5	13	13	20	88
01/04/2023	16	3	0,4	0,6	0,3	4	0,2	9	16	12	30	88
01/04/2023	17	5	0,4	0,6	0,3	3	0,2	4	18	12	25	78
01/04/2023	18	7	0,4	0,6	0,3	3	0,2	2	17	14	19	80
01/04/2023	19	9	0,4	0,6	0,4	3	0,2	3	13	17	17	82
01/04/2023	20	3	0,4	0,6	0,4	3	0,2	2	12	19	15	71
01/04/2023	21	6	0,4	0,6	0,3	3	0,2	2	12	35	15	77
01/04/2023	22	9	0,4	0,6	0,3	3	0,2	1	3	75	5	88
01/04/2023	23	3	0,4	0,6	0,3	3	0,1	1	4	37	6	83
02/04/2023	00	5	0,3	0,6	0,3	3	0,2	1	3	63	5	89
02/04/2023	01	1	0,4	0,6	0,3	4	0,2	15	18	3	41	81
02/04/2023	02	1	0,3	0,6	0,3	3	0,2	1	3	8	4	91
02/04/2023	03	1	0,3	0,6	0,3	3	0,2	1	3	2	5	88
02/04/2023	04	1	0,3	0,6	0,3	3	0,2	1	3	2	5	91
02/04/2023	05	1	0,3	0,6	0,3	3	0,2	2	3	3	6	90
02/04/2023	06	1	0,3	0,6	0,3	3	0,2	1	4	7	5	89
02/04/2023	07	1	0,3	0,6	0,3	3	0,1	2	5	6	8	85
02/04/2023	08	2	0,3	0,6	0,3	3	0,2	1	4	20	6	85
02/04/2023	09	1	0,3	0,6	0,3	3	0,2	2	3	21	5	88
02/04/2023	10	2	0,3	0,6	0,3	3	0,2	2	4	29	7	84
02/04/2023	11	1	0,3	0,6	0,3	3	0,2	2	3	12	6	84
02/04/2023	12	2	0,3	0,6	0,3	3	0,2	2	4	30	7	83
02/04/2023	13	1	0,3	0,6	0,3	3	0,3	2	4	24	7	84
02/04/2023	14	5	0,3	0,6	0,3	3	0,2	2	3	41	6	88
02/04/2023	15	2	0,3	0,6	0,3	3	0,2	1	4	31	5	91
02/04/2023	16	1	0,4	0,6	0,3	3	0,2	4	9	10	14	83
02/04/2023	17	1	0,4	0,6	0,3	4	0,2	9	21	6	34	64
02/04/2023	18	1	0,4	0,6	0,3	3	0,3	5	25	9	33	63
02/04/2023	19	1	0,4	0,6	0,4	3	0,3	4	10	12	17	71
02/04/2023	20	1	0,3	0,6	0,3	3	0,3	2	4	12	8	80
02/04/2023	21	1	0,4	0,6	0,3	3	0,3	2	6	3	9	80
02/04/2023	22	1	0,3	0,6	0,3	3	0,3	1	3	5	5	84
02/04/2023	23	1	0,3	0,6	0,3	3	0,3	1	3	3	5	90
03/04/2023	00	1	0,3	0,6	0,3	3	0,3	1	3	3	5	92
03/04/2023	01	1	0,3	0,6	0,3	3	0,3	2	3	3	5	88
03/04/2023	02	1	0,3	0,6	0,3	3	0,2	1	2	3	4	90
03/04/2023	03	1	0,3	0,6	0,3	3	0,3	1	3	3	5	92
03/04/2023	04	1	0,3	0,6	0,3	3	0,2	2	3	2	5	88
03/04/2023	05	1	0,3	0,6	0,3	3	0,3	3	18	3	22	55
03/04/2023	06	3	0,4	0,6	0,3	3	0,4	10	38	13	54	23
03/04/2023	07	7	0,7	0,8	0,6	5	0,6	30	51	23	96	12
03/04/2023	08	3	3,3	4,3	0,5	5	0,4	30	43	17	90	22
03/04/2023	09	1	0,6	0,7	0,4	3	0,3	10	21	15	36	52
03/04/2023	10	1	0,4	0,6	0,3	3	0,3	6	13	13	22	70
03/04/2023	11	1	0,4	0,6	0,3	3	0,3	5	13	9	21	74
03/04/2023	12	2	0,4	0,6	0,3	3	0,3	7	15	14	26	81
03/04/2023	13	1	0,4	0,6	0,3	4	0,3	15	28	9	50	73
03/04/2023	14	1	0,4	0,6	0,3	4	0,2	10	23	4	39	64
03/04/2023	15	1	0,4	0,6	0,3	4	0,2	8	20	4	32	73
03/04/2023	16	1	0,5	0,6	0,3	3	0,2	9	24	6	37	69
03/04/2023	17	1	0,4	0,6	0,3	3	0,2	9	26	5	40	64
03/04/2023	18	1	0,4	0,6	0,4	3	0,3	11	23	4	40	63
03/04/2023	19	1	0,4	0,6	0,4	3	0,3	10	27	4	43	66
03/04/2023	20	1	0,4	0,6	0,4	3	0,3	5	19	3	27	70
03/04/2023	21	1	0,4	0,6	0,3	3	0,3	2	11	3	14	79
03/04/2023	22	1	0,4	0,6	0,3	3	0,2	1	6	2	8	85
03/04/2023	23	1	0,3	0,6	0,3	3	0,2	1	6	3	8	74
04/04/2023	00	1	0,4	2,9	0,3	3	0,3	2	9	4	11	59
04/04/2023	01	1	0,5	0,6	0,3	3	0,2	2	5	4	8	61
04/04/2023	02	1	0,7	0,6	0,3	3	0,2	1	4	4	6	58
04/04/2023	03	1	0,6	0,6	0,3	3	0,2	1	5	3	7	56
04/04/2023	04	1	0,4	0,8	0,3	3	0,2	2	4	4	7	59
04/04/2023	05	1	0,4	0,6	0,3	3	0,2	5	23	4	31	31
04/04/2023	06	1	0,4	0,6	0,3	4	0,4	17	40	8	65	12
04/04/2023	07	3	1,4	0,8	0,5	6	0,5	47	46	14	119	7
04/04/2023	08	4	2	1,6	0,7	5	0,4	35	44	16	96	17
04/04/2023	09	3	1,9	1,6	0,6	5	0,4	18	28	11	55	39
04/04/2023	10	1	0,6	0,7	0,4	4	0,4	5	14	5	22	72
04/04/2023	11	2	0,6	1,3	0,5	10	0,3	6	14	16	23	73
04/04/2023	12	1	0,8	1,7	0,5	3	0,2	7	13	6	23	88
04/04/2023	13	1	0,4	0,6	0,4	3	0,3	8	14	5	26	85
04/04/2023	14	1	0,4	0,6	0,3	4	0,2	3	8	4	14	86
04/04/2023	15	1	0,4	0,6	0,4	3	0,2	8	16	4	28	85
04/04/2023	16	1	0,4	0,6	0,4	4	0,3	13	25	7	45	78
