FECHA	HORA	PM2.5	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.max.
17/02/2023	23	36	0,4	279	7,4	83	1035	1	0	1	0,5	28	61	44	103	6	0,9
18/02/2023	00	38	1,3	254	6,5	84	1034	1	0	1	0,4	45	61	46	130	4	2,1
18/02/2023	01	29	1	226	5,9	77	1034	1	0	1	0,2	6	42	33	51	12	1,7
18/02/2023	02	24	1	225	4,5	76	1034	1	0	1	0,2	5	40	29	47	13	1,6
18/02/2023	03	19	1,2	211	3,7	75	1035	1	0	1	0,1	3	29	23	33	20	2
18/02/2023	04	16	1,4	245	4,3	71	1034	1	0	1	0,1	2	22	20	25	34	2,5
18/02/2023	05	14	0,9	217	3,7	70	1034	1	0	1	0,1	3	20	18	24	32	1,4
18/02/2023	06	14	0,9	225	2,9	73	1035	1	0	1	0,1	4	28	17	34	20	1,5
18/02/2023	07	13	0,9	214	3,2	73	1035	1	0	1	0,2	5	36	17	42	16	1,5
18/02/2023	08	15	1,1	222	4,6	67	1035	30	0	1	0,2	7	38	33	48	17	1,7
18/02/2023	09	17	1	218	6	65	1035	143	0	1	0,2	20	44	26	75	15	1,7
18/02/2023	10	15	0,8	229	8,6	57	1033	262	0	1	0,2	18	35	25	62	22	1,7
18/02/2023	11	16	1,5	209	10,4	52	1033	341	0	1	0,2	16	35	26	59	27	2,3
18/02/2023	12	15	0,8	198	11,9	49	1031	329	0	1	0,1	8	29	21	41	42	1,4
18/02/2023	13	20	1,2	152	12,8	52	1029	386	0	1	0,2	19	42	26	72	35	1,8
18/02/2023	14	20	1,7	118	13	52	1029	477	0	1	0,1	17	43	24	69	38	2,3
18/02/2023	15	14	1,8	113	12,8	51	1030	310	0	1	0,1	17	42	18	69	50	2,5
18/02/2023	16	10	1,8	141	12,2	51	1030	105	0	1	0,1	15	57	14	80	40	2,6
18/02/2023	17	19	1,7	145	11,7	66	1031	81	0	1	0,1	17	71	21	97	29	2,5
18/02/2023	18	14	0,8	147	11,3	72	1030	25	0	1	0,1	6	49	17	58	45	1,6
18/02/2023	19	13	0,5	154	10,6	77	1030	1	0	1	0,1	49	76	17	151	15	1,1
18/02/2023	20	25	0,1	303	10,1	82	1030	1	0	1	0,3	5	57	32	64	19	0,4
18/02/2023	21	27	0,3	292	9,4	84	1030	1	0	1	0,3	14	56	38	77	9	0,4
18/02/2023	22	33	0,3	239	8,5	86	1031	1	0	1	0,4	23	67	41	102	6	0,6
18/02/2023	23	32	0,2	287	7,8	89	1030	1	0	1	0,4	38	65	40	123	5	0,3
19/02/2023	00	39	0,4	214	6,8	89	1030	1	0	1	0,6	63	58	46	154	4	0,9
19/02/2023	01	44	0,7	213	6,7	88	1030	1	0	1	0,4	46	51	51	121	4	1
19/02/2023	02	43	0,6	212	6,5	84	1029	1	0	1	0,3	17	40	49	66	6	1,1
19/02/2023	03	46	0,3	239	6	83	1030	1	0	2	0,4	13	35	51	55	6	0,6
19/02/2023	04	42	0,5	230	5,4	84	1029	1	0	2	0,4	12	33	47	52	7	1
19/02/2023	05	31	0,9	223	5,1	82	1029	1	0	2	0,3	11	31	35	48	8	1,4
19/02/2023	06	22	0,2	257	4,9	77	1029	1	0	1	0,2	4	25	25	31	13	0,5
19/02/2023	07	22	0,5	211	4,6	75	1029	1	0	1	0,2	5	28	26	34	12	0,9
19/02/2023	08	17	0,8	219	4,6	76	1030	39	0	2	0,2	16	32	23	56	9	1,3
19/02/2023	09	21	0,1	338	8,8	69	1027	199	0	2	0,3	30	30	29	76	9	0,6
19/02/2023	10	19	0,6	319	11	56	1025	362	0	2	0,3	21	29	26	62	17	1,2
19/02/2023	11	17	0,8	67	12,3	53	1025	508	0	2	0,2	11	25	23	42	27	1,4
19/02/2023	12	23	1,5	101	11,3	59	1030	392	0	2	0,3	42	49	30	114	14	2
19/02/2023	13	20	1,7	98	12,5	55	1028	672	0	2	0,2	30	43	27	89	19	2,2
19/02/2023	14	16	2,2	106	13	54	1026	614	0	2	0,2	16	33	23	57	32	2,8
19/02/2023	15	15	1,8	111	13,2	56	1025	525	0	2	0,2	8	29	20	42	45	2,5
19/02/2023	16	16	2	109	12,8	62	1026	321	0	2	0,2	8	29	22	41	44	2,7
19/02/2023	17	16	1,9	109	12,4	70	1027	150	0	2	0,2	7	33	20	42	51	2,9
19/02/2023	18	18	1,3	124	11,6	75	1027	11	0	3	0,2	26	63	22	103	24	2
19/02/2023	19	16	0,5	180	10,9	77	1028	1	0	3	0,2	6	46	20	55	36	0,9
19/02/2023	20	24	0,1	274	10,4	81	1028	1	0	3	0,2	3	39	32	43	38	0,2
19/02/2023	21	26	0,1	290	9,9	83	1028	1	0	2	0,3	3	42	35	48	26	0,4
19/02/2023	22	25	0,1	257	9	86	1028	1	0	2	0,4	5	46	31	54	12	0,4
19/02/2023	23	38	0,2	251	8	87	1028	1	0	3	0,5	37	55	45	112	6	0,5
20/02/2023	00	40	0,5	215	6,9	87	1028	1	0	3	0,4	41	53	48	116	5	1
20/02/2023	01	35	1	201	6,2	85	1029	1	0	3	0,3	20	44	42	75	6	1,4
20/02/2023	02	34	0,7	221	6,2	81	1028	1	0	2	0,3	4	35	40	41	12	1,3
20/02/2023	03	34	0,5	219	5,6	82	1027	1	0	2	0,3	5	34	39	41	10	0,9
20/02/2023	04	30	0,2	225	5,1	83	1027	1	0	2	0,2	9	34	35	48	9	0,4
20/02/2023	05	27	0,7	223	4,9	82	1028	1	0	1	0,2	15	34	34	56	8	1,2
20/02/2023	06	26	0,2	236	4,9	79	1028	1	0	1	0,2	27	37	35	78	6	0,6
20/02/2023	07	25	0,7	191	4,6	79	1028	1	0	3	0,3	94	43	40	188	4	1,1
20/02/2023	08	29	0,6	210	5,2	78	1029	44	0	6	0,5	153	52	49	287	3	1
20/02/2023	09	27	0,6	213	8,2	72	1027	178	0	6	0,5	136	50	52	258	4	1,1
20/02/2023	10	28	0,3	344	12,7	57	1023	374	0	5	0,5	96	52	51	199	4	0,6
20/02/2023	11	32	1	67	13,2	53	1023	520	0	5	0,3	95	58	54	203	6	1,4
20/02/2023	12	39	1,2	92	13,6	55	1023	614	0	4	0,3	80	57	58	179	9	1,8
20/02/2023	13	38	1,6	107	13,3	59	1024	587	0	6	0,3	138	77	55	288	4	2,2
20/02/2023	14	35	1,9	108	12,9	65	1025	583	0	6	0,3	114	69	57	244	3	2,6
20/02/2023	15	31	1,7	112	13	68	1024	441	0	4	0,3	98	67	55	217	3	2,3
20/02/2023	16	29	1,6	108	13	72	1023	334	0	5	0,3	75	62	48	177	8	2,2
20/02/2023	17	27	1,2	94	13,4	70	1022	153	0	6	0,3	97	69	44	218	8	1,8
20/02/2023	18	28	1,1	105	12,1	77	1025	21	0	5	0,3	92	71	42	212	9	1,5
20/02/2023	19	19	0,9	90	11,6	79	1025	1	0	3	0,2	26	67	27	107	22	1,2
20/02/2023	20	21	0,5	15	11,3	83	1025	1	0	3	0,2	20	73	26	104	16	0,8
20/02/2023	21	28	0,6	329	10,7	86	1025	1	0	3	0,3	5	58	35	65	19	1
20/02/2023	22	42	0,6	278	10,3	87	1025	1	0	1	0,3	4	60	50	66	15	1,1
20/02/2023	23	42	0,1	169	8,8	87	1026	1	0	4	0,5	64	65	54	163	5	0,3
21/02/2023	00	42	0,4	223	7,9	88	1025	1	0	5	0,5	82	59	56	184	4	1
21/02/2023	01	38	0,5	225	7,4	83	1025	1	0	3	0,4	37	50	50	106	5	1,2
21/02/2023	02	33	0,5	225	7,3	75	1024	1	0	1	0,3	12	42	44	60	8	1,2
21/02/2023	03	30	0,7	203	7,1	72	1024	1	0	1	0,2	4	36	38	41	11	1,1
21/02/2023	04	31	0,9	195	6,4	73	1023	1	0	1	0,2	15	37	42	60	8	1,2
21/02/2023	05	26	1,1	217	5,7	72	1023	1	0	1	0,1	12	37	37	55	8	1,8
21/02/2023	06	21	0,9	227	5,6	68	1024	1	0	1	0,2	10	37	36	52	9	1,5
21/02/2023	07	23	0,4	217	5,7	67	1024	1	0	1	0,3	61	44	44	138	6	0,8
21/02/2023	08	25	0,9	201	5,6	68	1024	44	0	3	0,4	171	58	57	320	3	1,3
21/02/2023	09	27	0,9	203	7,5	61	1023	177	0	4	0,4	165	58	69	312	3	1,5
21/02/2023	10	28	1,4	199	9	56	1024	164	0	1	0,3	82	62	59	188	4	2,2
21/02/2023	11	26	0,6	243	9,8	54	1023	97	0	1	0,3	33	59	48	110	8	1,3
21/02/2023	12	28	1,1	109	10,1	59	1022	52	0	1	0,2	115	67	57	244	4	2,1
21/02/2023	13	25	2,5	294	11,6	54	1021	534	0	1	0,3	45	55	47	123	13	4,2
21/02/2023	14	18	1,9	328	15	47	1015	598	0	1	0,2	23	36	32	70	38	3,2
21/02/2023	15	35	2,3	112	13,3	61	1018	498	0	1	0,3	78	68	59	188	9	3,2
21/02/2023	16	30	1,7	109	13,2	61	1017	339	0	1	0,2	95	77	53	222	8	2,5
21/02/2023	17	32	1,6	120	12,8	64	1018	144	0	4	0,3	194	97	71	395	1	2,5
21/02/2023	18	22	0,6	160	12,1	64	1017	10	0	3	0,2	119	96	48	279	2	1,4
21/02/2023	19	20	1,2	159	11,6	70	1019	1	0	1	0,2	51	83	35	161	8	2
21/02/2023	20	22	0,7	38	11,3	75	1018	1	0	1	0,2	33	80	32	130	7	1,3
21/02/2023	21	26	1,2	326	10,8	79	1019	1	0	1	0,2	7	66	34	75	13	2,1
21/02/2023	22	30	0,7	328	10,4	77	1019	1	0	1	0,3	9	63	40	76	11	1,3
21/02/2023	23	27	0,8	3	10,2	75	1019	1	0	1	0,2	33	70	36	120	5	1,4
22/02/2023	00	32	0,8	236	9	77	1019	1	0	1	0,4	22	61	41	93	7	1,5
22/02/2023	01	37	0,5	245	8,2	76	1019	1	0	1	0,3	25	60	46	99	6	1
22/02/2023	02	39	0,9	208	7,2	78	1018	1	0	1	0,3	30	51	50	97	6	1,6
22/02/2023	03	42	0,8	190	6,8	79	1018	1	0	1	0,3	16	48	53	73	7	1,2
22/02/2023	04	39	0,5	206	6,3	82	1018	1	0	1	0,2	24	41	51	77	6	0,9
22/02/2023	05	40	0,6	220	6,2	83	1017	1	0	1	0,2	24	38	51	74	6	1,1
22/02/2023	06	37	0,4	239	6,1	84	1017	1	0	1	0,3	52	36	52	116	5	0,9
22/02/2023	07	38	0,2	289	6	84	1018	1	0	1	0,4	115	39	64	216	3	0,4
22/02/2023	08	40	0,5	334	7,2	83	1018	41	0	1	0,4	100	48	66	201	3	1,1
22/02/2023	09	43	1	348	9,2	76	1019	179	0	1	0,3	51	47	70	125	5	1,6
22/02/2023	10	59	1,6	356	10,3	78	1020	339	0	1	0,3	47	47	85	119	8	2,5
22/02/2023	11	42	1,8	7	11,5	83	1019	478	0	1	0,3	29	38	56	82	12	2,8
22/02/2023	12	33	2,3	21	12	86	1018	562	0					43			3,5
22/02/2023	13	28	2,8	38	12,1	86	1018	620	0	1	0,2	18	30	37	58	24	4,1
22/02/2023	14	21	2,8	59	12,5	84	1018	583	0	1	0,2	17	28	30	53	31	4
22/02/2023	15	19	3	59	12,5	84	1018	500	0	1	0,2	19	32	29	62	39	4,3
22/02/2023	16	17	2,6	70	12,8	82	1017	335	0	1	0,2	28	45	29	87	37	3,9
22/02/2023	17	14	2,1	81	12,5	83	1017	130	0	1	0,2	63	63	28	160	23	3,4
22/02/2023	18	11	1,4	71	12	84	1016	19	0	2	0,2	61	63	23	156	20	2
22/02/2023	19	10	1	32	11,5	86	1017	1	0	1	0,2	31	57	17	104	24	1,6
22/02/2023	20	10	0,8	333	11,3	88	1017	1	0	1	0,2	3	27	16	31	47	1,2
22/02/2023	21	18	0,8	308	10,9	89	1017	1	0	1	0,2	3	32	24	36	40	1,2
22/02/2023	22	23	0,4	215	9,8	90	1018	1	0	1	0,3	24	54	32	90	15	0,8
22/02/2023	23	29	0,6	216	8,8	91	1017	1	0	1	0,3	49	63	41	137	4	1,1
23/02/2023	00	33	1	233	8,8	92	1017	1	0	1	0,2	14	51	43	72	8	1,5
23/02/2023	01	37	0,1	306	8,5	92	1016	1	0	1	0,2	5	41	47	49	12	0,3
23/02/2023	02	37	0,1	330	8,3	92	1015	1	0	1	0,3	8	38	48	51	10	0,1
23/02/2023	03	37	0,3	324	8,2	93	1015	1	0	1	0,2	6	36	46	45	10	0,5
23/02/2023	04	34	0,4	265	8,6	91	1015	1	0	2	0,2	4	27	47	33	17	0,8
23/02/2023	05	36	0,5	288	8,8	90	1014	1	0	2	0,2	8	30	48	41	12	0,8
23/02/2023	06	37	0,6	219	8,8	89	1014	1	0	2	0,3	22	30	50	63	10	1,1
23/02/2023	07	47	0,5	223	8,4	89	1014	1	0	3	0,3	47	32	63	104	5	0,9
23/02/2023	08	45	0,7	253	9	88	1013	11	0	3	0,3	56	41	67	126	4	1,3
23/02/2023	09	43	1	283	9,7	86	1014	60	0	2	0,2	22	44	64	78	8	1,6
23/02/2023	10	47	0,8	237	10,6	81	1010	131	0	2	0,2	16	44	69	68	13	1,6
23/02/2023	11	42	0,5	262	11,1	78	1010	170	0	1	0,2	10	37	61	52	24	1,3
23/02/2023	12	43	0,8	325	12,1	75	1008	352	0	1	0,2	16	35	65	59	27	1,5
23/02/2023	13	44	1,4	81	13,2	72	1006	479	0	3	0,2	71	55	74	165	8	2,1
23/02/2023	14	42	1,9	79	12,9	73	1007	539	0	4	0,2	70	59	72	166	11	2,8
23/02/2023	15	31	2,3	86	13	73	1006	479	0	3	0,1	55	53	60	137	16	3,5
23/02/2023	16	35	2,3	76	12,5	78	1008	322	0	3	0,1	42	54	60	119	20	3,7
23/02/2023	17	32	1,9	42	12,1	82	1008	138	0	3	0,1	24	45	59	81	27	3
23/02/2023	18	28	1,8	11	11,6	85	1008	27	0	1	0,1	11	40	50	56	34	2,9
23/02/2023	19	27	1,9	336	11,5	87	1009	1	0	2	0,1	5	28	49	37	43	2,8
23/02/2023	20	38	1,6	297	11,5	84	1009	1	0	2	0,2	3	27	66	31	45	2,4
23/02/2023	21	37	1	214	11	83	1008	1	0	1	0,2	3	36	69	41	35	1,6
23/02/2023	22	36	1,6	232	10,4	74	1010	1	0	2	0,2	3	47	62	52	24	2,5
23/02/2023	23	8	1,2	230	10,2	47	1010	1	0	2	0,1	2	27	17	31	38	2,2
24/02/2023	00	2	1	228	8,9	46	1011	1	0	2	0,1	2	22	5	25	44	1,9
24/02/2023	01	2	1,6	222	7,6	47	1011	1	0	1	0,1	2	20	4	23	45	2,5
24/02/2023	02	1	1,9	238	7,5	45	1011	1	0	1	0,1	2	19	5	22	53	3,4
24/02/2023	03	1	2,1	226	6,9	48	1012	1	0	1	0,1	2	14	3	18	55	3,6
24/02/2023	04	1	1,7	229	6	52	1011	1	0	1	0,1	2	14	3	17	54	3,1
24/02/2023	05	1	1,5	247	5,8	54	1011	1	0	1	0,1	2	13	3	16	53	2,4
24/02/2023	06	2	1,8	217	4,9	56	1013	1	0	1	0,1	2	18	4	21	45	2,8
24/02/2023	07	4	1,4	228	3,9	60	1013	1	0	1	0,1	18	50	18	78	17	2,5
24/02/2023	08	4	1,5	240	4	59	1013	41	0	1	0,2	18	50	15	77	15	2,4
24/02/2023	09	10	1,8	241	5,9	53	1013	249	0	1	0,2	21	42	26	74	22	3,1
24/02/2023	10	9	1,6	257	8,2	47	1012	379	0	1	0,2	19	41	21	71	26	2,8
24/02/2023	11	4	0,8	242	11,2	38	1008	579	0	1	0,1	24	35	10	72	30	1,8
24/02/2023	12	5	1,5	83	10,9	37	1011	532	0	2	0,1	63	52	17	148	16	2,4
24/02/2023	13	4	2	94	10,4	39	1011	423	0	2	0,1	66	57	15	158	16	2,9
24/02/2023	14	3	2,1	103	10,3	47	1010	499	0	2	0,1	47	49	8	122	21	3
24/02/2023	15	4	2,2	93	10,4	51	1010	491	0	2	0,1	51	48	13	126	22	3,4
24/02/2023	16	4	2,4	96	10	58	1009	233	0	2	0,1	60	55	14	147	16	3,5
24/02/2023	17	4	2,6	106	9,7	64	1008	133	0	2	0,1	53	51	13	131	21	3,8
24/02/2023	18	3	2,1	114	9,4	64	1009	24	0	3	0,2	76	62	9	178	13	3,1
24/02/2023	19	4	1,4	117	9,2	65	1009	1	0	2	0,1	54	67	9	150	12	2,1
24/02/2023	20	5	0,4	163	8,7	69	1009	1	0	2	0,1	16	52	9	77	20	0,9
24/02/2023	21	8	0,6	292	8,5	71	1010	1	0	1	0,2	4	50	16	57	23	0,9
24/02/2023	22	16	1,1	289	8	69	1010	1	0	1	0,3	4	50	23	55	23	1,5
24/02/2023	23	17	1,1	239	7,1	71	1010	1	0	1	0,4	33	55	24	105	9	1,7
25/02/2023	00	13	1	260	6,9	71	1009	1	0	1	0,2	5	34	18	41	27	2,1
25/02/2023	01	9	1,3	263	6,7	70	1009	1	0	1	0,1	2	20	12	24	42	2,4
25/02/2023	02	8	1,7	254	6,4	72	1009	1	0	1	0,1	2	18	10	21	44	3,3
25/02/2023	03	9	1,5	227	5,7	73	1008	1	0	1	0,1	2	15	12	18	40	2,4
25/02/2023	04	13	1,7	219	4,5	76	1008	1	0	1	0,1	3	25	16	29	26	2,5
25/02/2023	05	10	1,2	224	4,4	75	1007	1	0	1	0,1	3	21	13	25	30	2
25/02/2023	06	8	1,1	211	4	72	1008	1	0	1	0,1	3	23	12	28	25	1,7
25/02/2023	07	7	0,7	248	3,8	68	1007	1	0	1	0,1	3	24	11	28	28	1,4
25/02/2023	08	7	1,5	198	3,5	67	1009	55	0	1	0,2	9	27	13	40	20	2,4
25/02/2023	09	11	1,4	220	6,3	53	1008	210	0	1	0,2	9	21	16	35	27	2,2
25/02/2023	10	7	1,6	233	8,8	43	1006	394	0	1	0,1	7	19	13	29	41	2,9
25/02/2023	11	5	1,5	255	11	39	1004	571	0	1	0,2	4	16	9	23	48	2,6
25/02/2023	12	5	1,7	126	12,8	36	1002	674	0	1	0,2	8	23	9	35	44	2,8
25/02/2023	13	6	2,6	80	12,3	40	1006	744	0	1	0,2	9	27	14	40	42	3,7
25/02/2023	14	5	3	96	12,6	43	1005	664	0	1	0,1	9	29	9	43	44	4,4
25/02/2023	15	6	3,9	101	12,4	48	1005	591	0	1	0,1	15	29	15	52	43	5,5
25/02/2023	16	6	4,1	109	12,2	54	1005	337	0	1	0,1	9	28	16	42	50	5,9
25/02/2023	17	6	3,9	119	11,8	59	1004	99	0	1	0,1	20	47	11	78	30	5,9
25/02/2023	18	5	3,9	126	12,1	51	1005	36	0	1	0,1	9	36	12	51	40	5,7
25/02/2023	19	7	3,4	359	11,6	58	1005	1	0	1	0,1	32	57	20	106	31	5,7
25/02/2023	20	9	3,9	4	10,6	62	1007	1	0	1	0,1	9	43	26	56	42	6,3
25/02/2023	21	8	2	301	9,6	64	1007	1	0	1	0,1	4	25	14	31	50	3,7
25/02/2023	22	10	2,1	253	9	56	1007	1	0	1	0,1	2	26	14	29	52	4,3
25/02/2023	23	6	2,6	249	8,3	48	1008	1	0	1	0,1	2	14	10	18	57	4,9
26/02/2023	00	5	2,8	251	7,5	51	1007	1	0	1	0,1	2	12	10	15	59	4,9
26/02/2023	01	5	2,4	257	7	52	1008	1	0	1	0,1	2	12	8	15	61	4,4
26/02/2023	02	5	2,3	240	6,5	53	1008	1	0	1	0,1	2	11	9	14	61	4,2
26/02/2023	03	6	1,8	226	5,4	58	1008	1	0	1	0,1	2	9	8	12	60	3,3
26/02/2023	04	3	2,8	240	5	58	1008	1	0	1	0,1	2	6	6	9	63	5
26/02/2023	05	3	2,8	239	4,8	59	1007	1	0	1	0,1	2	6	5	8	64	4,7
26/02/2023	06	4	2,5	241	4,4	59	1007	1	0	1	0,1	3	7	5	11	63	4,5
26/02/2023	07	5	1,7	238	4,4	58	1007	2	0	1	0,1	2	9	6	12	61	2,8
26/02/2023	08	6	1,6	219	4,8	56	1007	54	0	1	0,1	3	12	8	16	52	2,6
26/02/2023	09	5	2	228	6,7	52	1007	254	0	1	0,1	4	12	7	17	52	3,2
26/02/2023	10	4	2,1	232	10,1	43	1005	472	0	1	0,1	3	12	6	17	56	3,8
26/02/2023	11	3	2,3	260	12,5	35	1004	586	0	1	0,2	3	11	6	16	59	4,6
26/02/2023	12	3	3	273	12,2	37	1006	512	0	1	0,1	2	10	9	14	60	5,9
26/02/2023	13	3	4,2	299	12,7	36	1006	572	0	1	0,1	2	9	8	13	58	7,2
26/02/2023	14	2	4,1	312	12,7	35	1005	375	0	1	0,1	3	8	4	12	59	6,5
26/02/2023	15	2	3,7	319	13,2	34	1004	414	0	1	0,1	3	9	5	13	60	6,2
26/02/2023	16	2	2	324	14,4	31	1001	440	0	1	0,1	2	9	3	12	61	4,3
26/02/2023	17	2	2,5	26	14	38	1002	236	0	1	0,1	6	21	4	30	54	4,9
26/02/2023	18	4	3,4	87	11,3	51	1004	36	0	1	0,1	29	52	8	96	27	5,3
26/02/2023	19	3	2,8	96	10,5	55	1006	1	0	1	0,1	20	46	7	77	30	4,5
26/02/2023	20	3	1,7	132	10,2	57	1006	1	0	1	0,1	9	38	6	52	39	3
26/02/2023	21	4	2,8	319	10,2	41	1007	1	0	1	0,1	2	13	6	17	60	4,9
26/02/2023	22	4	3,6	301	9,2	36	1008	1	0	1	0,1	2	12	6	14	59	5,6
26/02/2023	23	4	5	299	7,7	28	1011	1	0	1	0,2	2	9	15	11	63	8,8
27/02/2023	00	6	6	299	6,4	34	1013	1	0	1	0,2	2	7	30	9	64	10,2
27/02/2023	01	3	4,6	297	6	35	1015	1	0	1	0,1	2	5	11	8	66	8,3
27/02/2023	02	3	3,8	297	5,8	34	1015	1	0	2	0,1	2	4	8	7	69	6,5
27/02/2023	03	3	4,6	300	5,5	33	1016	1	0	2	0,1	2	4	7	6	70	7,6
27/02/2023	04	3	4,5	301	4,6	32	1017	1	0	2	0,1	2	3	6	6	72	7,3
27/02/2023	05	3	4,8	300	3,6	33	1018	1	0	2	0,2	2	4	5	6	70	7,9
27/02/2023	06	3	4,4	301	2,9	34	1019	1	0	2	0,2	2	4	6	7	66	7,1
27/02/2023	07	4	5,5	302	2,4	35	1021	2	0	2	0,2	2	7	8	10	61	8,9
27/02/2023	08	5	5,1	302	2,7	36	1022	62	0	2	0,2	3	11	11	16	55	7,9
27/02/2023	09	5	5,2	307	3,8	32	1022	270	0	2	0,2	3	10	12	15	57	8,9
27/02/2023	10	5	5,6	309	4,6	30	1022	481	0	2	0,1	3	6	14	10	60	9,1
27/02/2023	11	3	4	319	5	27	1021	478	0	2	0,1	3	6	7	11	59	6,9
27/02/2023	12	4	2,7	357	5,8	25	1019	642	0	2	0,1	10	18	8	34	52	4,8
27/02/2023	13	5	2,7	67	6,6	31	1017	835	0	2	0,1	46	39	14	110	32	4,4
27/02/2023	14	5	2,6	84	6,1	31	1015	699	0	2	0,1	48	40	12	114	35	4,2
27/02/2023	15	6	2,9	95	5,7	34	1015	243	0	2	0,1	68	56	15	159	27	4,6
27/02/2023	16	6	2,7	99	6,1	34	1015	146	0	2	0,1	60	53	14	144	25	5,3
27/02/2023	17	3	5,1	302	6,5	28	1018	99	0	1	0,1	2	10	11	14	63	8,5
27/02/2023	18	4	4,5	300	6,3	28	1020	23	0	1	0,2	3	12	8	16	59	7,7
27/02/2023	19	3	4,1	294	5,6	31	1021	1	0	1	0,2	2	12	7	16	56	7,6
27/02/2023	20	3	3,1	284	5	35	1022	1	0	1	0,2	2	14	7	17	55	6,3
27/02/2023	21	3	2,6	281	4,4	38	1022	1	0	1	0,2	2	11	5	15	56	5,3
27/02/2023	22	3	2,1	278	3,8	42	1021	1	0	1	0,1	2	11	5	13	56	4,3
27/02/2023	23	3	2,7	289	3,7	43	1021	1	0	1	0,1	2	6	4	9	60	5
28/02/2023	00	3	2,7	291	3,8	41	1021	1	0	1	0,1	2	4	4	6	62	4,5
28/02/2023	01	3	2,4	285	3,9	40	1021	1	0	1	0,1	2	4	3	6	63	4,7
28/02/2023	02	3	2,1	283	4,1	40	1021	1	0	1	0,1	2	3	3	6	64	4,3
28/02/2023	03	3	2,3	271	3,9	40	1020	1	0	1	0,1	2	3	3	5	67	5,1
28/02/2023	04	3	2,5	265	3,6	41	1019	1	0	1	0,1	2	3	3	5	69	4,9
28/02/2023	05	3	2,2	267	3,9	39	1019	1	0	1	0,1	2	4	4	7	68	4,5
28/02/2023	06	4	1,7	271	4,1	38	1020	1	0	1	0,1	2	8	5	10	64	3,3
28/02/2023	07	4	1,7	259	4,2	38	1020	2	0	1	0,1	2	19	6	22	51	3
28/02/2023	08	7	1,8	248	4,4	39	1019	49	0	1	0,2	10	41	16	57	33	3,9
28/02/2023	09	11	2	245	5,4	38	1019	247	0	1	0,1	16	40	29	64	34	3,8
28/02/2023	10	6	2,2	260	7,5	34	1019	463	0	1	0,1	8	22	16	34	55	4,8
28/02/2023	11	4	2,9	270	9,6	29	1019	621	0	1	0,1	4	12	11	18	64	5,5
28/02/2023	12	4	2,3	273	11,3	27	1019	718	0	1	0,1	4	11	9	17	63	4,3
28/02/2023	13	4	2,1	299	12,7	27	1018	748	0	1	0,1	12	17	10	35	61	4,4
28/02/2023	14	5	2,6	98	12,5	31	1018	698	0	1	0,1	41	44	13	107	35	3,8
28/02/2023	15	5	2,8	111	12,5	35	1018	612	0	2	0,1	66	57	17	158	21	4
28/02/2023	16	7	2,3	108	12,7	34	1017	446	0	2	0,1	57	58	24	146	24	3,1
28/02/2023	17	6	2,7	114	12,4	39	1018	239	0	3	0,1	79	65	20	186	18	3,9
28/02/2023	18	7	2,6	99	11,3	47	1018	39	0	4	0,2	93	69	21	212	16	4
28/02/2023	19	5	1,7	101	10,4	51	1018	1	0	3	0,1	44	67	14	133	21	2,6
28/02/2023	20	5	2,1	69	9,9	43	1019	1	0	2	0,1	15	40	9	63	40	3,5
28/02/2023	21	9	1,7	343	8,4	46	1020	1	0	1	0,2	5	34	20	41	40	2,6
28/02/2023	22	12	1,6	286	7,8	45	1020	1	0	1	0,2	3	40	21	45	32	2,5
28/02/2023	23	13	0,9	234	6,3	46	1020	1	0	1	0,2	7	52	21	61	22	1,6
01/03/2023	00	6	1,7	303	7,2	40	1020	1	0	1	0,1	2	18	8	22	59	2,8
01/03/2023	01	5	1,6	289	6,3	41	1020	1	0	1	0,1	2	12	7	15	66	3,1
01/03/2023	02	4	2,2	295	5,4	44	1021	1	0	1	0,1	2	8	6	11	67	4,1
01/03/2023	03	4	1,3	291	5,1	43	1021	1	0	1	0,1	2	5	6	8	70	2,2
01/03/2023	04	4	1,3	258	4,5	42	1020	1	0	1	0,1	2	6	6	8	73	2,4
01/03/2023	05	4	1,6	280	4	43	1020	1	0	1	0,1	2	5	6	8	74	3,2
01/03/2023	06	4	1,8	267	3,7	43	1021	1	0	1	0,1	2	7	8	10	71	4
01/03/2023	07	4	1,9	271	3,4	44	1022	2	0	1	0,1	2	15	9	18	62	4
01/03/2023	08	6	1,9	288	3,5	44	1022	46	0	1	0,2	4	27	12	32	49	3,7
01/03/2023	09	6	2	282	4,6	41	1022	300	0	1	0,2	6	28	14	38	48	3,7
01/03/2023	10	7	1,6	289	5,4	39	1021	394	0	1	0,2	7	24	13	35	53	2,6
01/03/2023	11	7	1,4	5	7,3	34	1020	617	0	1	0,2	18	31	14	58	50	2,6
01/03/2023	12	12	2,3	102	7,6	39	1020	719	0	1	0,2	58	55	35	144	24	3,2
01/03/2023	13	10	2,9	100	7,8	43	1019	747	0	1	0,2	68	56	27	161	22	4,1
01/03/2023	14	8	3,4	119	8,3	47	1018	695	0	1	0,2	56	54	17	139	24	5,2
01/03/2023	15	8	4,1	124	8,6	50	1018	504	0	1	0,1	65	63	18	163	20	6,2
